word,pos,prepos,nxtpos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO,tag,bio
what,WP,start,VB,NA,B,NA,0,0,B,others,B
be,VB,WP,PRP,NA,B,NA,0,0,B,others,B
it,PRP,VB,.,NA,B,NA,0,0,B,others,B
?,.,PRP,.,NA,B,NA,0,0,B,others,B
?,.,.,'',NA,B,NA,0,0,B,others,B
','',.,end,NA,B,NA,0,0,B,others,B
in,IN,start,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,JJ,Geographic_Area,B,NA,4,0,B,others,B
last,JJ,DT,NN,Qualitative_Concept,B,NA,4,10,B,modifier,B
year,NN,JJ,RB,Temporal_Concept,B,NA,5,0,B,time,i
i,RB,NN,VBP,NA,B,NA,0,0,B,others,B
have,VBP,RB,VBP,Qualitative_Concept,B,NA,0,0,B,others,B
have,VBP,VBP,DT,Qualitative_Concept,B,NA,0,0,B,others,B
a,DT,VBP,NN,NA,B,NA,0,0,B,others,B
rash,NN,DT,NN,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
appear,NN,NN,IN,NA,B,NA,0,0,B,others,B
on,IN,NN,PRP$,NA,B,NA,0,0,B,others,B
my,PRP$,IN,NN,NA,B,NA,0,0,B,others,B
foot,NN,PRP$,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
and,CC,NN,PRP,Idea_or_Concept,B,NA,4,0,B,others,B
it,PRP,CC,VB,NA,B,NA,0,0,B,others,B
be,VB,PRP,VBN,NA,B,NA,0,0,B,others,B
get,VBN,VB,RB,NA,B,NA,0,0,B,others,B
uncomfortably,RB,VBN,JJ,NA,B,NA,0,0,B,others,B
itchy,JJ,RB,CC,Sign_or_Symptom,B,symptom,1,0,B,symptom,i
and,CC,JJ,RB,Idea_or_Concept,B,NA,4,0,B,others,B
very,RB,CC,JJ,Qualitative_Concept,B,NA,4,0,B,others,B
red,JJ,RB,CC,Qualitative_Concept,B,NA,4,15,B,modifier,i
and,CC,JJ,VB,Idea_or_Concept,B,NA,4,0,B,others,B
go,VB,CC,RB,NA,B,NA,0,0,B,others,B
away,RB,VB,IN,NA,B,NA,0,0,B,others,B
in,IN,RB,RB,NA,B,NA,0,0,B,others,B
about,RB,IN,CD,Qualitative_Concept,B,NA,0,0,B,others,B
5,CD,RB,CD,Temporal_Concept,B,NA,0,0,B,modifier,B
7,CD,CD,NNS,Temporal_Concept,B,NA,0,0,B,modifier,i
days,NNS,CD,.,Temporal_Concept,I,NA,5,0,B,time,i
.,.,NNS,end,NA,B,NA,0,0,B,others,B
last,JJ,start,NN,Qualitative_Concept,B,NA,4,10,B,modifier,B
time,NN,JJ,PRP,Temporal_Concept,B,NA,5,0,B,time,i
it,PRP,NN,VBP,NA,B,NA,0,0,B,others,B
turn,VBP,PRP,IN,Finding,B,NA,0,0,B,others,B
into,IN,VBP,DT,Functional_Concept,B,NA,0,0,B,others,B
a,DT,IN,NN,NA,B,NA,0,0,B,others,B
blister,NN,DT,.,Pathologic_Function,B,NA,0,0,B,symptom,B
?,.,NN,end,NA,B,NA,0,0,B,others,B
i,NN,start,VBP,NA,B,NA,0,0,B,others,B
show,VBP,NN,PRP,Animal,B,NA,0,0,B,others,B
it,PRP,VBP,TO,NA,B,NA,0,0,B,others,B
to,TO,PRP,PRP$,NA,B,NA,0,0,B,others,B
my,PRP$,TO,NN,NA,B,NA,0,0,B,others,B
naturopath,NN,PRP$,CC,Professional_or_Occupational_Group,B,NA,0,0,B,medication,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,others,B
doctor,NN,CC,PRP,Professional_or_Occupational_Group,B,NA,6,2,B,medication,B
they,PRP,NN,VBP,NA,B,NA,4,0,B,others,B
have,VBP,PRP,RB,Qualitative_Concept,B,NA,0,0,B,others,B
never,RB,VBP,VBP,Temporal_Concept,B,NA,4,5,B,modifier,B
see,VBP,RB,NN,Activity,B,NA,0,0,B,others,i
anything,NN,VBP,IN,NA,B,NA,0,0,B,others,B
like,IN,NN,DT,Mental_Process,B,NA,0,0,B,others,B
that,DT,IN,.,NA,B,NA,4,0,B,others,B
.,.,DT,end,NA,B,NA,0,0,B,others,B
i,RB,start,VB,NA,B,NA,0,0,B,others,B
be,VB,RB,JJ,NA,B,NA,0,0,B,others,B
give,JJ,VB,JJ,Functional_Concept,B,NA,0,0,B,others,B
steroid,JJ,JJ,NN,Chemical_Viewed_Functionally,B,NA,0,0,B,medication,B
cream,NN,JJ,CC,Chemical_Viewed_Functionally,I,NA,0,0,B,medication,i
but,CC,NN,NN,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B,others,B
nothing,NN,CC,RB,Finding,B,NA,4,5,B,others,B
really,RB,NN,VB,NA,B,NA,0,0,B,others,B
help,VB,RB,DT,Intellectual_Product,B,NA,0,0,B,others,B
the,DT,VB,JJ,Geographic_Area,B,NA,4,0,B,others,B
first,JJ,DT,JJ,Quantitative_Concept,B,NA,0,0,B,others,B
few,JJ,JJ,NNS,Quantitative_Concept,B,NA,4,8,B,modifier,i
days,NNS,JJ,PRP,Temporal_Concept,I,NA,5,0,B,time,i
it,PRP,NNS,VB,NA,B,NA,0,0,B,others,B
be,VB,PRP,RB,NA,B,NA,0,0,B,others,B
just,RB,VB,RB,NA,B,NA,0,0,B,others,B
so,RB,RB,VB,NA,B,NA,0,0,B,others,B
irritate,VB,RB,.,NA,B,NA,0,0,B,others,B
?,.,VB,.,NA,B,NA,0,0,B,others,B
?,.,.,end,NA,B,NA,0,0,B,others,B
now,RB,start,PRP$,Temporal_Concept,B,NA,0,0,B,others,B
my,PRP$,RB,NN,NA,B,NA,0,0,B,others,B
face,NN,PRP$,VB,Body_Location_or_Region,B,organ,2,0,B,organ,B
be,VB,NN,VBN,NA,B,NA,0,0,B,others,B
turn,VBN,VB,JJ,Finding,B,NA,0,0,B,others,B
red,JJ,VBN,.,Qualitative_Concept,B,NA,4,15,B,modifier,i
.,.,JJ,end,NA,B,NA,0,0,B,others,B
almost,RB,start,NN,Qualitative_Concept,B,NA,0,0,B,others,B
blood,NN,RB,NNS,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
vessels,NNS,NN,VBP,Body_Part_Organ_or_Organ_Component,I,organ,2,0,I,organ,i
become,VBP,NNS,JJ,NA,B,NA,0,0,B,others,B
visible,JJ,VBP,.,Qualitative_Concept,B,NA,0,0,B,others,B
.,.,JJ,end,NA,B,NA,0,0,B,others,B
anyone,NN,start,RB,NA,B,NA,0,0,B,others,B
else,RB,NN,RB,Finding,B,NA,0,0,B,others,B
ever,RB,RB,VBP,Temporal_Concept,B,NA,1,0,B,others,B
have,VBP,RB,DT,Qualitative_Concept,B,NA,0,0,B,others,B
this,DT,VBP,NN,Eukaryote,B,NA,4,0,B,others,B
happen,NN,DT,.,Activity,B,NA,0,0,B,others,B
?,.,NN,end,NA,B,NA,0,0,B,others,B
i,NN,start,RB,NA,B,NA,0,0,B,others,B
also,RB,NN,VBP,NA,B,NA,0,0,B,others,B
suffer,VBP,RB,IN,Mental_or_Behavioral_Dysfunction,B,symptom,0,0,B,others,B
with,IN,VBP,NN,Qualitative_Concept,B,NA,4,0,B,others,B
autoamuine,NN,IN,CC,NA,B,NA,0,0,B,disease,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,others,B
colitis,NN,CC,CC,Disease_or_Syndrome,B,disease,0,0,B,disease,i
and,CC,NN,VB,Idea_or_Concept,B,NA,4,0,B,others,B
arthritis.,VB,CC,``,NA,B,NA,3,0,B,disease,i
``,``,VB,JJ,NA,B,NA,0,0,B,others,B
],JJ,``,end,NA,B,NA,0,0,B,others,B
[,NN,start,NN,NA,B,NA,0,0,B,others,B
hello,NN,NN,PRP$,NA,B,NA,0,0,B,others,B
my,PRP$,NN,JJ,NA,B,NA,0,0,B,others,B
mri,JJ,PRP$,JJ,Diagnostic_Procedure,B,NA,6,3,B,medication,B
scan,JJ,JJ,VB,Diagnostic_Procedure,I,NA,6,3,B,medication,i
detect,VB,JJ,DT,Finding,B,NA,0,0,B,others,B
some,DT,VB,NN,Quantitative_Concept,B,NA,4,8,B,others,B
cyst,NN,DT,IN,Disease_or_Syndrome,B,disease,0,0,B,disease,B
in,IN,NN,PRP$,NA,B,NA,0,0,B,others,B
my,PRP$,IN,NN,NA,B,NA,0,0,B,others,B
knee,NN,PRP$,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NN,start,VBP,NA,B,NA,0,0,B,others,B
feel,VBP,NN,DT,Mental_Process,B,NA,0,0,B,others,B
the,DT,VBP,NN,NA,B,NA,4,0,B,others,B
swell,NN,DT,IN,Pathologic_Function,B,NA,1,0,B,symptom,B
behind,IN,NN,PRP$,Spatial_Concept,B,NA,0,0,B,others,B
your,PRP$,IN,NN,NA,B,NA,0,0,B,others,B
knee,NN,PRP$,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NN,start,VBP,NA,B,NA,0,0,B,others,B
feel,VBP,NN,DT,Mental_Process,B,NA,0,0,B,others,B
an,DT,VBP,NN,NA,B,NA,0,0,B,others,B
ache,NN,DT,IN,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
around,IN,NN,DT,Idea_or_Concept,B,NA,0,0,B,others,B
the,DT,IN,JJ,NA,B,NA,4,0,B,others,B
knee,JJ,DT,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,B
area,NN,JJ,.,Spatial_Concept,B,NA,0,0,B,others,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,RB,Qualitative_Concept,B,NA,0,0,B,others,B
never,RB,VBP,VBP,Temporal_Concept,B,NA,4,5,B,modifier,B
have,VBP,RB,VBN,Qualitative_Concept,B,NA,0,0,B,others,i
arthritis.,VBN,VBP,POS,NA,B,NA,3,0,B,disease,B
',POS,VBN,NN,NA,B,NA,0,0,B,others,B
],NN,POS,end,NA,B,NA,0,0,B,others,B
[,NN,start,IN,NA,B,NA,0,0,B,others,B
in,IN,NN,NNP,NA,B,NA,0,0,B,others,B
september,NNP,IN,PRP$,Temporal_Concept,B,NA,5,1,B,time,B
my,PRP$,NNP,CD,NA,B,NA,0,0,B,others,B
12year,CD,PRP$,JJ,NA,B,NA,0,0,B,modifier,B
old,JJ,CD,NN,Temporal_Concept,B,NA,4,14,B,modifier,i
son,NN,JJ,NN,Family_Group,B,NA,4,12,B,others,B
start,NN,NN,JJ,Temporal_Concept,B,NA,0,0,B,others,B
senior,JJ,NN,NN,Idea_or_Concept,B,NA,0,0,B,others,B
school,NN,JJ,CC,Organization,B,NA,0,0,B,others,B
and,CC,NN,VB,Idea_or_Concept,B,NA,4,0,B,others,B
love,VB,CC,PRP,Mental_Process,B,NA,0,0,B,others,B
it,PRP,VB,CD,NA,B,NA,0,0,B,others,B
two,CD,PRP,NNS,Quantitative_Concept,B,NA,0,0,B,modifier,B
weeks,NNS,CD,RB,Temporal_Concept,B,NA,5,0,B,time,i
later,RB,NNS,PRP,Temporal_Concept,B,NA,4,10,B,modifier,i
he,PRP,RB,VBD,NA,B,NA,0,0,B,others,B
felt,VBD,PRP,NN,Sign_or_Symptom,B,symptom,0,0,B,symptom,B
ill,NN,VBD,IN,Sign_or_Symptom,I,symptom,2,0,B,symptom,i
after,IN,NN,DT,Temporal_Concept,B,NA,4,10,B,modifier,B
a,DT,IN,NN,NA,B,NA,0,0,B,others,i
week,NN,DT,PRP,Temporal_Concept,B,NA,5,0,B,time,i
we,PRP,NN,VBP,NA,B,NA,0,0,B,others,B
encourage,VBP,PRP,PRP,NA,B,NA,0,0,B,others,B
him,PRP,VBP,TO,NA,B,NA,0,0,B,others,B
to,TO,PRP,VB,NA,B,NA,0,0,B,others,B
go,VB,TO,RB,NA,B,NA,0,0,B,others,B
back,RB,VB,TO,Body_Location_or_Region,B,organ,4,1,B,others,B
to,TO,RB,NN,NA,B,NA,0,0,B,others,B
school,NN,TO,CC,Organization,B,NA,0,0,B,others,B
and,CC,NN,PRP,Idea_or_Concept,B,NA,4,0,B,others,B
he,PRP,CC,VB,NA,B,NA,0,0,B,others,B
get,VB,PRP,JJ,NA,B,NA,0,0,B,others,B
upsetwe,JJ,VB,NN,NA,B,NA,0,0,B,others,B
ask,NN,JJ,WRB,NA,B,NA,0,0,B,others,B
why,WRB,NN,PRP,NA,B,NA,0,0,B,others,B
he,PRP,WRB,VB,NA,B,NA,0,0,B,others,B
have,VB,PRP,DT,Qualitative_Concept,B,NA,0,0,B,others,B
no,DT,VB,NN,NA,B,NA,0,0,B,others,B
reason,NN,DT,RB,Idea_or_Concept,B,NA,0,0,B,others,B
just,RB,NN,IN,NA,B,NA,0,0,B,others,B
afraid,IN,RB,PRP,Mental_Process,B,NA,0,0,B,others,B
he,PRP,IN,VBZ,NA,B,NA,0,0,B,others,B
beg,VBZ,PRP,RB,NA,B,NA,0,0,B,others,B
not,RB,VBZ,TO,Functional_Concept,B,NA,4,5,B,modifier,B
to,TO,RB,VB,NA,B,NA,0,0,B,others,i
go,VB,TO,PRP,NA,B,NA,0,0,B,others,B
we,PRP,VB,VBP,NA,B,NA,0,0,B,others,B
get,VBP,PRP,PRP,NA,B,NA,0,0,B,others,B
him,PRP,VBP,RB,NA,B,NA,0,0,B,others,B
there,RB,PRP,CC,NA,B,NA,4,0,B,others,B
and,CC,RB,PRP,Idea_or_Concept,B,NA,4,0,B,others,B
he,PRP,CC,MD,NA,B,NA,0,0,B,others,B
would,MD,PRP,VB,NA,B,NA,0,0,B,others,B
cry,VB,MD,CC,Individual_Behavior,B,NA,0,0,B,others,B
and,CC,VB,VB,Idea_or_Concept,B,NA,4,0,B,others,B
beg,VB,CC,RB,NA,B,NA,0,0,B,others,B
not,RB,VB,TO,Functional_Concept,B,NA,4,5,B,others,B
to,TO,RB,VB,NA,B,NA,0,0,B,others,B
be,VB,TO,VB,NA,B,NA,0,0,B,others,B
leave,VB,VB,PRP,NA,B,NA,4,1,B,others,B
he,PRP,VB,VB,NA,B,NA,0,0,B,others,B
end,VB,PRP,RP,Spatial_Concept,B,NA,0,0,B,others,B
up,RP,VB,VB,NA,B,NA,0,0,B,others,B
lose,VB,RP,PRP$,NA,B,NA,0,0,B,others,B
his,PRP$,VB,NN,Pharmacologic_Substance,B,NA,4,12,B,modifier,i
temper,NN,PRP$,WDT,NA,B,NA,0,0,B,others,i
which,WDT,NN,PRP,NA,B,NA,0,0,B,others,B
we,PRP,WDT,VBP,NA,B,NA,0,0,B,others,B
have,VBP,PRP,RB,Qualitative_Concept,B,NA,0,0,B,others,B
never,RB,VBP,VBP,Temporal_Concept,B,NA,4,5,B,modifier,B
see,VBP,RB,RB,Activity,B,NA,0,0,B,others,i
slowly,RB,VBP,PRP,Qualitative_Concept,B,NA,4,8,B,modifier,B
he,PRP,RB,VB,NA,B,NA,0,0,B,others,B
start,VB,PRP,TO,Temporal_Concept,B,NA,0,0,B,others,B
to,TO,VB,VB,NA,B,NA,0,0,B,others,i
change,VB,TO,IN,Functional_Concept,B,NA,0,0,B,others,i
into,IN,VB,DT,Functional_Concept,B,NA,0,0,B,others,B
a,DT,IN,NN,NA,B,NA,0,0,B,others,B
stranger,NN,DT,CD,NA,B,NA,4,8,B,modifier,B
one,CD,NN,NN,Quantitative_Concept,B,NA,2,0,B,modifier,B
minute,NN,CD,PRP,Temporal_Concept,B,NA,5,0,B,time,i
he,PRP,NN,MD,NA,B,NA,0,0,B,others,B
would,MD,PRP,VB,NA,B,NA,0,0,B,others,B
be,VB,MD,PRP$,NA,B,NA,0,0,B,others,B
our,PRP$,VB,JJ,NA,B,NA,5,0,B,others,B
normal,JJ,PRP$,NN,Qualitative_Concept,B,NA,4,6,B,modifier,B
chill,NN,JJ,NN,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
don,NN,NN,CC,Organic_Chemical,B,NA,0,0,B,others,B
and,CC,NN,RB,Idea_or_Concept,B,NA,4,0,B,others,B
then,RB,CC,PRP,Temporal_Concept,B,NA,4,0,B,others,B
he,PRP,RB,MD,NA,B,NA,0,0,B,others,B
would,MD,PRP,VB,NA,B,NA,0,0,B,others,B
flip,VB,MD,IN,NA,B,NA,0,0,B,others,B
into,IN,VB,CC,Functional_Concept,B,NA,0,0,B,others,B
and,CC,IN,JJ,Idea_or_Concept,B,NA,4,0,B,others,B
craze,JJ,CC,NN,NA,B,NA,0,0,B,others,B
child,NN,JJ,.,Age_Group,B,age,1,0,B,symptom,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
wear,NN,start,RB,NA,B,NA,0,0,B,others,B
now,RB,NN,CD,Temporal_Concept,B,NA,0,0,B,others,B
six,CD,RB,NNS,Quantitative_Concept,B,NA,0,0,B,modifier,B
months,NNS,CD,IN,Temporal_Concept,B,NA,5,0,B,time,i
on,IN,NNS,PRP,NA,B,NA,0,0,B,others,B
he,PRP,IN,RB,NA,B,NA,0,0,B,others,B
still,RB,PRP,VBD,NA,B,NA,0,0,B,others,B
wont,VBD,RB,VB,NA,B,NA,4,8,B,modifier,B
go,VB,VBD,TO,NA,B,NA,0,0,B,others,B
to,TO,VB,NN,NA,B,NA,0,0,B,others,B
school,NN,TO,PRP,Organization,B,NA,0,0,B,others,B
he,PRP,NN,VB,NA,B,NA,0,0,B,others,B
be,VB,PRP,VBP,NA,B,NA,0,0,B,others,B
have,VBP,VB,JJ,Qualitative_Concept,B,NA,0,0,B,others,B
mental,JJ,VBP,NN,Mental_Process,B,NA,0,0,B,others,B
health,NN,JJ,NN,Mental_Process,I,NA,0,0,B,symptom,i
help,NN,NN,PRP,Intellectual_Product,B,NA,0,0,B,others,B
he,PRP,NN,VBZ,NA,B,NA,0,0,B,others,B
beg,VBZ,PRP,RB,NA,B,NA,0,0,B,others,B
not,RB,VBZ,TO,Functional_Concept,B,NA,4,5,B,modifier,B
to,TO,RB,VB,NA,B,NA,0,0,B,others,i
be,VB,TO,NN,NA,B,NA,0,0,B,others,i
part,NN,VB,IN,Spatial_Concept,B,NA,0,0,B,others,i
from,IN,NN,PRP,Qualitative_Concept,B,NA,0,0,B,others,B
me,PRP,IN,VBD,NA,B,NA,0,0,B,others,B
bed,VBD,PRP,NN,Manufactured_Object,B,NA,0,0,B,others,B
time,NN,VBD,VB,Temporal_Concept,B,NA,5,0,B,time,B
be,VB,NN,DT,NA,B,NA,0,0,B,others,B
a,DT,VB,NN,NA,B,NA,0,0,B,others,B
nightmare,NN,DT,PRP,Sign_or_Symptom,B,symptom,0,0,B,symptom,B
he,PRP,NN,VBP,NA,B,NA,0,0,B,others,B
have,VBP,PRP,VBN,Qualitative_Concept,B,NA,0,0,B,others,B
tantrums,VBN,VBP,IN,Mental_or_Behavioral_Dysfunction,B,symptom,0,0,B,symptom,B
over,IN,VBN,NN,Spatial_Concept,B,NA,0,0,B,others,B
anything,NN,IN,PRP,NA,B,NA,0,0,B,others,B
he,PRP,NN,VBP,NA,B,NA,0,0,B,others,B
do,VBP,PRP,VB,NA,B,NA,0,0,B,others,B
have,VB,VBP,NN,Qualitative_Concept,B,NA,0,0,B,others,B
food,NN,VB,NN,Food,B,food,0,0,B,symptom,B
issue,NN,NN,CC,Finding,B,NA,2,0,B,organ,i
but,CC,NN,PRP,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B,others,B
he,PRP,CC,RB,NA,B,NA,0,0,B,others,B
constantly,RB,PRP,VBP,Qualitative_Concept,B,NA,0,0,B,others,B
want,VBP,RB,NN,NA,B,NA,4,8,B,others,B
food,NN,VBP,CC,Food,B,food,0,0,B,others,B
and,CC,NN,VB,Idea_or_Concept,B,NA,4,0,B,others,B
get,VB,CC,JJ,NA,B,NA,0,0,B,others,B
angry,JJ,VB,IN,Mental_Process,B,NA,0,0,B,symptom,i
if,IN,JJ,PRP,NA,B,NA,0,0,B,others,B
it,PRP,IN,VB,NA,B,NA,0,0,B,others,B
be,VB,PRP,RB,NA,B,NA,0,0,B,others,B
not,RB,VB,RB,Functional_Concept,B,NA,4,5,B,modifier,B
exactly,RB,RB,WP,NA,B,NA,0,0,B,others,i
what,WP,RB,PRP,NA,B,NA,0,0,B,others,B
he,PRP,WP,VBP,NA,B,NA,0,0,B,others,B
want,VBP,PRP,JJ,NA,B,NA,4,8,B,others,B
shoe,JJ,VBP,CC,Manufactured_Object,B,NA,0,0,B,others,B
and,CC,JJ,JJ,Idea_or_Concept,B,NA,4,0,B,others,B
clothe,JJ,CC,VB,Manufactured_Object,B,NA,0,0,B,others,B
be,VB,JJ,VB,NA,B,NA,0,0,B,others,B
be,VB,VB,DT,NA,B,NA,0,0,B,others,B
an,DT,VB,NN,NA,B,NA,0,0,B,others,B
issue,NN,DT,NN,Finding,B,NA,2,0,B,others,B
everyday,NN,NN,CC,NA,B,NA,4,0,B,others,B
and,CC,NN,PRP,Idea_or_Concept,B,NA,4,0,B,others,B
he,PRP,CC,VB,NA,B,NA,0,0,B,others,B
get,VB,PRP,JJ,NA,B,NA,0,0,B,others,B
terrible,JJ,VB,NN,Qualitative_Concept,B,NA,4,2,B,modifier,B
itches.,NN,JJ,``,NA,B,NA,0,0,B,others,B
``,``,NN,NN,NA,B,NA,0,0,B,others,B
],NN,``,end,NA,B,NA,0,0,B,others,B
[,IN,start,NN,NA,B,NA,0,0,B,others,B
hey,NN,IN,VBP,NA,B,NA,0,0,B,others,B
i,VBP,NN,NN,NA,B,NA,0,0,B,others,B
guy,NN,VBP,NN,NA,B,NA,0,0,B,others,B
i,NN,NN,VBP,NA,B,NA,0,0,B,others,B
fear,VBP,NN,IN,Mental_Process,B,NA,0,0,B,others,B
whether,IN,VBP,NNS,NA,B,NA,0,0,B,others,B
i,NNS,IN,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,NN,Qualitative_Concept,B,NA,0,0,B,others,B
appendicitis,NN,VBP,.,Disease_or_Syndrome,B,disease,0,0,B,disease,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NN,start,VBP,NA,B,NA,0,0,B,others,B
feel,VBP,NN,NN,Mental_Process,B,NA,0,0,B,others,B
pain,NN,VBP,IN,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
in,IN,NN,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,NN,NA,B,NA,4,0,B,others,B
tummy,NN,DT,.,NA,B,NA,0,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
commonly,RB,start,DT,NA,B,NA,0,0,B,others,B
the,DT,RB,NN,NA,B,NA,4,0,B,others,B
pain,NN,DT,NN,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
start,NN,NN,IN,Temporal_Concept,B,NA,0,0,B,others,B
in,IN,NN,DT,NA,B,NA,0,0,B,others,B
the,DT,IN,NN,NA,B,NA,4,0,B,others,B
middle,NN,DT,IN,Spatial_Concept,B,NA,0,0,B,others,B
of,IN,NN,DT,NA,B,NA,0,0,B,others,i
the,DT,IN,NNS,NA,B,NA,4,0,B,others,i
abdomen,NNS,DT,.,Body_Location_or_Region,B,organ,2,0,B,organ,i
.,.,NNS,end,NA,B,NA,0,0,B,others,B
the,DT,start,NN,NA,B,NA,4,0,B,others,B
pain,NN,DT,RB,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
usually,RB,NN,VB,Intellectual_Product,B,NA,4,6,B,others,B
develop,VB,RB,RB,NA,B,NA,4,7,B,modifier,B
quickly,RB,VB,IN,NA,B,NA,0,0,B,others,i
over,IN,RB,DT,Spatial_Concept,B,NA,0,0,B,others,B
an,DT,IN,NN,NA,B,NA,0,0,B,others,B
hour,NN,DT,CC,Temporal_Concept,B,NA,5,0,B,time,i
or,CC,NN,RB,NA,B,NA,0,0,B,others,B
so,RB,CC,.,NA,B,NA,0,0,B,others,B
.,.,RB,end,NA,B,NA,0,0,B,others,B
over,IN,start,DT,Spatial_Concept,B,NA,0,0,B,others,B
the,DT,IN,JJ,NA,B,NA,4,0,B,others,B
next,JJ,DT,JJ,Idea_or_Concept,B,NA,4,10,B,modifier,B
few,JJ,JJ,NNS,Temporal_Concept,B,NA,4,8,B,modifier,i
hours,NNS,JJ,DT,Temporal_Concept,I,NA,5,0,B,time,i
the,DT,NNS,NN,NA,B,NA,4,0,B,others,B
pain,NN,DT,RB,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
typically,RB,NN,VBZ,NA,B,NA,0,0,B,others,B
travel,VBZ,RB,TO,Daily_or_Recreational_Activity,B,normal_activity,0,0,B,others,B
to,TO,VBZ,DT,NA,B,NA,0,0,B,others,B
the,DT,TO,JJR,NA,B,NA,4,0,B,others,B
lower,JJR,DT,JJ,Spatial_Concept,B,NA,4,1,B,modifier,B
right,JJ,JJR,NN,Spatial_Concept,B,NA,4,1,B,modifier,i
hand,NN,JJ,NN,Body_Part_Organ_or_Organ_Component,I,organ,2,0,B,organ,i
side,NN,NN,IN,Spatial_Concept,I,NA,4,1,B,modifier,B
of,IN,NN,DT,NA,B,NA,0,0,B,others,i
the,DT,IN,NNS,NA,B,NA,4,0,B,others,i
abdomen,NNS,DT,.,Body_Location_or_Region,B,organ,2,0,B,organ,i
.,.,NNS,end,NA,B,NA,0,0,B,others,B
the,DT,start,NN,NA,B,NA,4,0,B,others,B
pain,NN,DT,RB,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
sometimes,RB,NN,VBN,Temporal_Concept,B,NA,4,8,B,modifier,B
become,VBN,RB,JJ,NA,B,NA,0,0,B,others,B
severe,JJ,VBN,.,Qualitative_Concept,B,NA,4,2,B,modifier,B
.,.,JJ,end,NA,B,NA,0,0,B,others,B
the,DT,start,NN,NA,B,NA,4,0,B,others,B
pain,NN,DT,NN,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
tend,NN,NN,TO,NA,B,NA,2,0,B,others,B
to,TO,NN,VB,NA,B,NA,0,0,B,others,B
be,VB,TO,JJR,NA,B,NA,0,0,B,others,B
more,JJR,VB,JJ,Functional_Concept,B,NA,4,7,B,modifier,B
sharp,JJ,JJR,IN,Finding,B,NA,4,3,B,modifier,i
if,IN,JJ,JJ,NA,B,NA,0,0,B,others,B
i,JJ,IN,VBP,NA,B,NA,0,0,B,others,B
cough,VBP,JJ,CC,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
or,CC,VBP,VBP,NA,B,NA,0,0,B,others,B
make,VBP,CC,DT,Functional_Concept,B,NA,0,0,B,others,B
any,DT,VBP,NN,Qualitative_Concept,B,NA,0,0,B,others,B
jar,NN,DT,NNS,Manufactured_Object,B,NA,0,0,B,others,B
movements,NNS,NN,.,Organism_Function,B,symptom,0,0,B,symptom,i
.,.,NNS,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,NN,Qualitative_Concept,B,NA,0,0,B,others,B
constipation,NN,VBP,IN,Intellectual_Product,I,NA,1,0,B,symptom,B
for,IN,NN,DT,Qualitative_Concept,B,NA,0,0,B,others,B
some,DT,IN,JJ,Quantitative_Concept,B,NA,4,8,B,modifier,B
recent,JJ,DT,NN,Temporal_Concept,B,NA,5,0,B,time,i
days.,NN,JJ,POS,NA,B,NA,0,0,B,time,i
',POS,NN,NN,NA,B,NA,0,0,B,others,B
],NN,POS,end,NA,B,NA,0,0,B,others,B
[,NN,start,NN,NA,B,NA,0,0,B,others,B
hey,NN,NN,RB,NA,B,NA,0,0,B,others,B
there,RB,NN,.,NA,B,NA,4,0,B,others,B
.,.,RB,end,NA,B,NA,0,0,B,others,B
my,PRP$,start,NN,NA,B,NA,0,0,B,others,B
hair,NN,PRP$,NN,Finding,B,NA,2,0,B,organ,B
