word,pos,prepos,nxtpos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO
ago,RB,NNS,VBP,NA,B,NA,4,10,B
have,VBP,RB,JJ,Qualitative_Concept,B,NA,0,0,B
severe,JJ,VBP,NN,Qualitative_Concept,B,NA,4,2,B
liver,NN,JJ,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
trouble,NN,NN,JJ,NA,B,NA,0,0,B
due,JJ,NN,TO,Functional_Concept,B,NA,0,0,B
to,TO,JJ,JJ,Functional_Concept,I,NA,0,0,B
unrelated,JJ,TO,NNS,Finding,B,NA,0,0,B
meds,NNS,JJ,.,NA,B,NA,6,1,B
.,.,NNS,end,NA,B,NA,0,0,B
stabilize,NN,start,IN,Qualitative_Concept,B,NA,0,0,B
in,IN,NN,NN,Health_Care_Related_Organization,B,healthcare,0,0,B
hospital,NN,IN,.,Health_Care_Related_Organization,I,healthcare,6,2,B
.,.,NN,end,NA,B,NA,0,0,B
then,RB,start,EX,Temporal_Concept,B,NA,4,0,B
tell,EX,RB,VBP,NA,B,NA,0,0,B
have,VBP,EX,JJ,Qualitative_Concept,B,NA,0,0,B
high,JJ,VBP,NN,Disease_or_Syndrome,B,disease,3,0,B
blood,NN,JJ,NN,Disease_or_Syndrome,I,disease,3,0,I
pressure,NN,NN,CC,Disease_or_Syndrome,I,disease,3,0,I
and,CC,NN,VB,Idea_or_Concept,B,NA,4,0,B
put,VB,CC,IN,Activity,B,NA,0,0,B
on,IN,VB,CD,NA,B,NA,0,0,B
20mg,CD,IN,IN,NA,B,NA,4,11,B
of,IN,CD,NN,NA,B,NA,0,0,B
propranolol,NN,IN,.,Pharmacologic_Substance,B,NA,6,1,B
.,.,NN,end,NA,B,NA,0,0,B
the,DT,start,NN,NA,B,NA,4,0,B
specialist,NN,DT,VBP,Professional_or_Occupational_Group,B,NA,4,8,B
say,VBP,NN,NN,NA,B,NA,0,0,B
i,NN,VBP,MD,NA,B,NA,0,0,B
would,MD,NN,VB,NA,B,NA,0,0,B
be,VB,MD,IN,NA,B,NA,0,0,B
on,IN,VB,DT,NA,B,NA,0,0,B
these,DT,IN,IN,Intellectual_Product,B,NA,4,0,B
for,IN,DT,NN,Qualitative_Concept,B,NA,0,0,B
life.,NN,IN,``,NA,B,NA,0,0,B
``,``,NN,NN,NA,B,NA,0,0,B
],NN,``,end,NA,B,NA,0,0,B
[,VB,start,PRP$,NA,B,NA,0,0,B
my,PRP$,VB,NN,NA,B,NA,0,0,B
hand,NN,PRP$,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,NN,NNS,Idea_or_Concept,B,NA,4,0,B
feet,NNS,CC,VBP,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
feel,VBP,NNS,JJ,Finding,B,NA,0,0,B
cold,JJ,VBP,CC,Finding,I,NA,0,0,B
and,CC,JJ,PRP,Idea_or_Concept,B,NA,4,0,B
they,PRP,CC,VBP,NA,B,NA,4,0,B
appear,VBP,PRP,RB,NA,B,NA,0,0,B
slightly,RB,VBP,RB,Qualitative_Concept,B,NA,4,8,B
swell,RB,RB,.,Pathologic_Function,B,NA,1,0,B
.,.,RB,end,NA,B,NA,0,0,B
they,PRP,start,VB,NA,B,NA,4,0,B
be,VB,PRP,JJ,NA,B,NA,0,0,B
pale,JJ,VB,CC,Sign_or_Symptom,B,symptom,0,0,B
and,CC,JJ,VBP,Idea_or_Concept,B,NA,4,0,B
have,VBP,CC,DT,Qualitative_Concept,B,NA,0,0,B
a,DT,VBP,JJ,NA,B,NA,0,0,B
red,JJ,DT,CC,Finding,B,NA,4,15,B
or,CC,JJ,JJ,NA,B,NA,0,0,B
bluish,JJ,CC,NN,NA,B,NA,0,0,B
colour,NN,JJ,.,Finding,I,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
pain,NN,start,VB,Sign_or_Symptom,B,symptom,1,0,B
be,VB,NN,IN,NA,B,NA,0,0,B
in,IN,VB,PRP$,Sign_or_Symptom,I,symptom,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
hand,NN,PRP$,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,NN,NNS,Idea_or_Concept,B,NA,4,0,B
feet,NNS,CC,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
.,.,NNS,end,NA,B,NA,0,0,B
this,DT,start,VB,Eukaryote,B,NA,4,0,B
be,VB,DT,RB,NA,B,NA,0,0,B
sometimes,RB,VB,VB,Temporal_Concept,B,NA,4,8,B
feel,VB,RB,IN,Finding,B,NA,0,0,B
like,IN,VB,NN,Mental_Process,B,NA,0,0,B
burn,NN,IN,.,Injury_or_Poisoning,B,injury,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NN,start,VBP,NA,B,NA,0,0,B
develop,VBP,NN,NN,NA,B,NA,4,7,B
pain,NN,VBP,IN,Sign_or_Symptom,B,symptom,1,0,B
in,IN,NN,NN,Sign_or_Symptom,I,symptom,0,0,B
legs,NN,IN,WRB,Sign_or_Symptom,I,symptom,2,0,B
when,WRB,NN,NN,Temporal_Concept,B,NA,0,0,B
i,NN,WRB,VBP,NA,B,NA,0,0,B
walk,VBP,NN,.,Daily_or_Recreational_Activity,B,normal_activity,0,0,B
.,.,VBP,end,NA,B,NA,0,0,B
this,DT,start,VB,Eukaryote,B,NA,4,0,B
be,VB,DT,JJ,NA,B,NA,0,0,B
call,JJ,VB,JJ,Intellectual_Product,B,NA,0,0,B
intermittent,JJ,JJ,NN,Disease_or_Syndrome,B,disease,4,8,B
claudication,NN,JJ,.,Disease_or_Syndrome,I,disease,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
pain,NN,start,VB,Sign_or_Symptom,B,symptom,1,0,B
be,VB,NN,VBN,NA,B,NA,0,0,B
occur,VBN,VB,RB,Activity,B,NA,0,0,B
even,RB,VBN,WRB,NA,B,NA,0,0,B
when,WRB,RB,NN,Temporal_Concept,B,NA,0,0,B
i,NN,WRB,VB,NA,B,NA,0,0,B
be,VB,NN,VBN,NA,B,NA,0,0,B
rest,VBN,VB,.,Daily_or_Recreational_Activity,B,normal_activity,0,0,B
.,.,VBN,end,NA,B,NA,0,0,B
pain,NN,start,VB,Sign_or_Symptom,B,symptom,1,0,B
be,VB,NN,RB,NA,B,NA,0,0,B
often,RB,VB,JJR,Temporal_Concept,B,NA,5,0,B
worse,JJR,RB,IN,Finding,B,NA,4,2,B
at,IN,JJR,NN,Temporal_Concept,B,NA,0,0,B
night,NN,IN,NN,Temporal_Concept,I,NA,5,0,B
time,NN,NN,.,Temporal_Concept,I,NA,5,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NN,start,VB,NA,B,NA,0,0,B
be,VB,NN,JJ,NA,B,NA,0,0,B
notice,JJ,VB,NN,NA,B,NA,0,0,B
tingle,NN,JJ,CC,NA,B,NA,0,0,B
or,CC,NN,NN,NA,B,NA,0,0,B
numbness,NN,CC,IN,Sign_or_Symptom,B,symptom,1,0,B
in,IN,NN,PRP$,Sign_or_Symptom,I,symptom,0,0,B
my,PRP$,IN,NNS,NA,B,NA,0,0,B
feet,NNS,PRP$,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,NNS,NN,Idea_or_Concept,B,NA,4,0,B
hand,NN,CC,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
.,.,NN,end,NA,B,NA,0,0,B
cold,NN,start,NN,Finding,I,NA,0,0,B
weather,NN,NN,MD,Natural_Phenomenon_or_Process,I,NA,0,0,B
will,MD,NN,RB,Mental_Process,B,NA,0,0,B
usually,RB,MD,VB,Intellectual_Product,B,NA,4,6,B
make,VB,RB,JJ,Intellectual_Product,B,NA,0,0,B
symptoms,JJ,VB,JJR,Sign_or_Symptom,B,symptom,0,0,B
worse,JJR,JJ,.,Finding,B,NA,4,2,B
.,.,JJR,end,NA,B,NA,0,0,B
i,RB,start,VB,NA,B,NA,0,0,B
be,VB,RB,NN,NA,B,NA,0,0,B
start,NN,VB,TO,Temporal_Concept,B,NA,0,0,B
to,TO,NN,VB,Functional_Concept,I,NA,0,0,B
develop,VB,TO,NNS,NA,B,NA,4,7,B
ulcers,NNS,VB,IN,Disease_or_Syndrome,B,disease,3,0,B
on,IN,NNS,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
hand,NN,PRP$,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,NN,NNS,Idea_or_Concept,B,NA,4,0,B
feet,NNS,CC,WDT,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
which,WDT,NNS,VB,NA,B,NA,0,0,B
be,VB,WDT,VB,NA,B,NA,0,0,B
be,VB,VB,JJ,NA,B,NA,0,0,B
painful,JJ,VB,.,Sign_or_Symptom,B,symptom,0,0,B
.,.,JJ,end,NA,B,NA,0,0,B
skin,JJ,start,NNS,Finding,I,NA,2,0,B
infections,NNS,JJ,VB,Disease_or_Syndrome,I,disease,3,0,B
be,VB,NNS,RB,NA,B,NA,0,0,B
also,RB,VB,VBN,NA,B,NA,0,0,B
set,VBN,RB,IN,Mental_Process,B,NA,0,0,B
in,IN,VBN,.,Sign_or_Symptom,I,symptom,0,0,B
.,.,IN,end,NA,B,NA,0,0,B
gangrene,NN,start,VB,Finding,B,NA,0,0,B
be,VB,NN,VBN,NA,B,NA,0,0,B
develop,VBN,VB,IN,NA,B,NA,4,7,B
if,IN,VBN,DT,NA,B,NA,0,0,B
the,DT,IN,NN,NA,B,NA,4,0,B
tissue,NN,DT,IN,Tissue,B,NA,2,0,B
in,IN,NN,PRP$,Sign_or_Symptom,I,symptom,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
hand,NN,PRP$,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,NN,NNS,Idea_or_Concept,B,NA,4,0,B
feet,NNS,CC,RB,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
completely,RB,NNS,VBP,Qualitative_Concept,B,NA,0,0,B
die,VBP,RB,JJ,Organism_Function,B,symptom,0,0,B
due,JJ,VBP,TO,Functional_Concept,B,NA,0,0,B
to,TO,JJ,VB,Functional_Concept,I,NA,0,0,B
lack,VB,TO,IN,Qualitative_Concept,B,NA,4,8,B
of,IN,VB,NN,NA,B,NA,0,0,B
blood,NN,IN,NN,Organ_or_Tissue_Function,B,NA,2,0,B
supply,NN,NN,.,Organ_or_Tissue_Function,I,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
if,IN,start,JJ,NA,B,NA,0,0,B
i,JJ,IN,VBP,NA,B,NA,0,0,B
develop,VBP,JJ,JJ,NA,B,NA,4,7,B
gangrene,JJ,VBP,PRP$,Finding,B,NA,0,0,B
my,PRP$,JJ,NN,NA,B,NA,0,0,B
skin,NN,PRP$,CC,Finding,I,NA,2,0,B
and,CC,NN,JJ,Idea_or_Concept,B,NA,4,0,B
underlie,JJ,CC,NN,NA,B,NA,0,0,B
tissue,NN,JJ,VBN,Tissue,B,NA,2,0,B
become,VBN,NN,JJ,NA,B,NA,0,0,B
black,JJ,VBN,.,Population_Group,B,NA,4,15,B
.,.,JJ,end,NA,B,NA,0,0,B
out,IN,start,IN,Spatial_Concept,B,NA,3,0,B
of,IN,IN,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,CD,NA,B,NA,0,0,B
two,CD,PRP$,NNS,Quantitative_Concept,B,NA,0,0,B
feet,NNS,CD,CC,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
and,CC,NNS,CD,Idea_or_Concept,B,NA,4,0,B
two,CD,CC,NN,Quantitative_Concept,B,NA,0,0,B
hand,NN,CD,PRP,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
it,PRP,NN,VB,NA,B,NA,0,0,B
be,VB,PRP,RB,NA,B,NA,0,0,B
usually,RB,VB,IN,Intellectual_Product,B,NA,4,6,B
at,IN,RB,JJS,Temporal_Concept,B,NA,0,0,B
least,JJS,IN,CD,NA,B,NA,0,0,B
three,CD,JJS,IN,Quantitative_Concept,B,NA,0,0,B
of,IN,CD,DT,NA,B,NA,0,0,B
these,DT,IN,WDT,Intellectual_Product,B,NA,4,0,B
that,WDT,DT,VB,NA,B,NA,4,0,B
be,VB,WDT,JJ,NA,B,NA,0,0,B
affect,JJ,VB,IN,Mental_Process,B,NA,0,0,B
in,IN,JJ,NN,Sign_or_Symptom,I,symptom,0,0,B
this.,NN,IN,POS,NA,B,NA,4,0,B
',POS,NN,NN,NA,B,NA,0,0,B
],NN,POS,end,NA,B,NA,0,0,B
[,NN,start,NN,NA,B,NA,0,0,B
i,NN,NN,VBP,NA,B,NA,0,0,B
feel,VBP,NN,NN,Mental_Process,B,NA,0,0,B
pain,NN,VBP,IN,Sign_or_Symptom,B,symptom,1,0,B
at,IN,NN,DT,NA,B,NA,0,0,B
the,DT,IN,NN,NA,B,NA,4,0,B
base,NN,DT,IN,Chemical_Viewed_Functionally,B,NA,0,0,B
of,IN,NN,NN,NA,B,NA,0,0,B
base,NN,IN,NN,Chemical_Viewed_Functionally,B,NA,0,0,B
penis,NN,NN,IN,Body_Location_or_Region,I,organ,2,0,B
around,IN,NN,PRP$,Idea_or_Concept,B,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
anus,NN,PRP$,RB,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
just,RB,NN,IN,NA,B,NA,0,0,B
above,IN,RB,PRP$,Spatial_Concept,B,NA,0,0,B
my,PRP$,IN,JJ,NA,B,NA,0,0,B
pubic,JJ,PRP$,NN,Body_Part_Organ_or_Organ_Component,B,organ,0,0,B
bone,NN,JJ,CC,Body_Part_Organ_or_Organ_Component,I,organ,2,0,B
and,CC,NN,IN,Idea_or_Concept,B,NA,4,0,B
in,IN,CC,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,JJR,NA,B,NA,0,0,B
lower,JJR,PRP$,NN,Body_Part_Organ_or_Organ_Component,B,organ,4,1,B
back,NN,JJR,.,Body_Part_Organ_or_Organ_Component,I,organ,4,1,B
.,.,NN,end,NA,B,NA,0,0,B
pain,NN,start,VB,Sign_or_Symptom,B,symptom,1,0,B
be,VB,NN,VBN,NA,B,NA,0,0,B
spread,VBN,VB,IN,Qualitative_Concept,B,NA,4,7,B
in,IN,VBN,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
penis,NN,PRP$,CC,Body_Location_or_Region,I,organ,2,0,B
and,CC,NN,NNS,Idea_or_Concept,B,NA,4,0,B
testicles,NNS,CC,NNS,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
testes,NNS,NNS,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
.,.,NNS,end,NA,B,NA,0,0,B
pass,NN,start,NN,Organism_Function,B,symptom,1,0,B
stool,NN,NN,VB,Body_Substance,B,organ,2,0,B
be,VB,NN,JJ,NA,B,NA,0,0,B
painful,JJ,VB,.,Sign_or_Symptom,B,symptom,0,0,B
.,.,JJ,end,NA,B,NA,0,0,B
i,NN,start,VBP,NA,B,NA,0,0,B
feel,VBP,NN,NN,Mental_Process,B,NA,0,0,B
pain,NN,VBP,WRB,Sign_or_Symptom,B,symptom,1,0,B
when,WRB,NN,NN,Qualitative_Concept,B,NA,0,0,B
i,NN,WRB,VBP,NA,B,NA,0,0,B
pass,VBP,NN,NN,Organism_Function,B,symptom,1,0,B
urine,NN,VBP,CC,Organism_Function,I,symptom,1,0,I
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
i,NN,CC,VBP,NA,B,NA,0,0,B
have,VBP,NN,DT,Qualitative_Concept,B,NA,0,0,B
an,DT,VBP,JJ,NA,B,NA,0,0,B
urgent,JJ,DT,NN,Temporal_Concept,B,NA,0,0,B
desire,NN,JJ,TO,Mental_Process,B,NA,0,0,B
to,TO,NN,VB,NA,B,NA,0,0,B
pass,VB,TO,NN,Organism_Function,B,symptom,1,0,B
urine,NN,VB,CC,Organism_Function,I,symptom,1,0,I
and,CC,NN,RB,Idea_or_Concept,B,NA,4,0,B
sometimes,RB,CC,NN,Temporal_Concept,B,NA,4,8,B
blood,NN,RB,IN,Tissue,B,NA,2,0,B
in,IN,NN,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
urine,NN,PRP$,.,Organism_Function,I,symptom,1,0,I
.,.,NN,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
have,VBP,NNS,VBN,Qualitative_Concept,B,NA,0,0,B
get,VBN,VBP,RB,NA,B,NA,0,0,B
fever,RB,VBN,.,Finding,B,NA,1,0,B
.,.,RB,end,NA,B,NA,0,0,B
a,DT,start,JJ,NA,B,NA,0,0,B
small,JJ,DT,NN,Quantitative_Concept,B,NA,3,0,B
amount,NN,JJ,IN,Quantitative_Concept,I,NA,0,0,B
of,IN,NN,JJ,NA,B,NA,0,0,B
thick,JJ,IN,NN,Qualitative_Concept,B,NA,4,7,B
fluid,NN,JJ,RB,Substance,B,NA,0,0,B
sometimes,RB,NN,VBN,Temporal_Concept,B,NA,4,8,B
come,VBN,RB,IN,Organic_Chemical,B,NA,0,0,B
out,IN,VBN,IN,Spatial_Concept,B,NA,3,0,B
of,IN,IN,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
penis,NN,PRP$,IN,Body_Location_or_Region,I,organ,2,0,B
from,IN,NN,PRP$,Qualitative_Concept,B,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
urethra.,NN,PRP$,'',NA,B,NA,2,0,B
','',NN,NN,NA,B,NA,0,0,B
],NN,'',end,NA,B,NA,0,0,B
[,JJ,start,NN,NA,B,NA,0,0,B
hello,NN,JJ,NN,NA,B,NA,0,0,B
i,NN,NN,VB,NA,B,NA,0,0,B
be,VB,NN,RB,NA,B,NA,0,0,B
almost,RB,VB,JJ,Qualitative_Concept,B,NA,0,0,B
new,JJ,RB,RB,Qualitative_Concept,B,NA,0,0,B
here,RB,JJ,.,NA,B,NA,4,13,B
.,.,RB,end,NA,B,NA,0,0,B
recently,RB,start,JJ,Temporal_Concept,B,NA,5,0,B
i,JJ,RB,VBP,NA,B,NA,0,0,B
feel,VBP,JJ,NN,Mental_Process,B,NA,0,0,B
difficulty,NN,VBP,IN,Disease_or_Syndrome,B,disease,4,3,B
in,IN,NN,JJ,Disease_or_Syndrome,I,disease,0,0,B
swallow,JJ,IN,DT,Finding,B,NA,1,0,B
both,DT,JJ,NN,Qualitative_Concept,B,NA,0,0,B
food,NN,DT,CC,Food,B,food,0,0,B
and,CC,NN,NNS,Idea_or_Concept,B,NA,4,0,B
liquids,NNS,CC,.,Finding,I,NA,0,0,B
.,.,NNS,end,NA,B,NA,0,0,B
i,NN,start,RB,NA,B,NA,0,0,B
also,RB,NN,VBP,NA,B,NA,0,0,B
notice,VBP,RB,IN,NA,B,NA,0,0,B
that,IN,VBP,DT,NA,B,NA,4,0,B
some,DT,IN,IN,Quantitative_Concept,B,NA,4,8,B
of,IN,DT,NN,NA,B,NA,0,0,B
food,NN,IN,NN,Food,B,food,0,0,B
feel,NN,NN,IN,Mental_Process,B,NA,0,0,B
as,IN,NN,IN,NA,B,NA,0,0,B
if,IN,IN,PRP,NA,B,NA,0,0,B
it,PRP,IN,VB,NA,B,NA,0,0,B
be,VB,PRP,VBN,NA,B,NA,0,0,B
stick,VBN,VB,IN,Biomedical_or_Dental_Material,B,device,1,0,B
in,IN,VBN,PRP$,Disease_or_Syndrome,I,disease,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
chest,NN,PRP$,IN,Body_Location_or_Region,B,organ,2,0,B
after,IN,NN,NN,Temporal_Concept,B,NA,4,10,B
i,NN,IN,VBP,NA,B,NA,0,0,B
have,VBP,NN,NN,Qualitative_Concept,B,NA,0,0,B
eat,NN,VBP,.,Organism_Function,B,symptom,4,9,B
.,.,NN,end,NA,B,NA,0,0,B
i,NN,start,VB,NA,B,NA,0,0,B
be,VB,NN,JJ,NA,B,NA,0,0,B
looinge,JJ,VB,NN,NA,B,NA,0,0,B
weight,NN,JJ,.,Quantitative_Concept,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
have,VBP,NNS,JJ,Qualitative_Concept,B,NA,0,0,B
heavy,JJ,VBP,NN,Qualitative_Concept,B,NA,0,0,B
sensation,NN,JJ,IN,Organ_or_Tissue_Function,B,NA,0,0,B
on,IN,NN,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
chest,NN,PRP$,.,Body_Location_or_Region,B,organ,2,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NN,start,RB,NA,B,NA,0,0,B
also,RB,NN,VB,NA,B,NA,0,0,B
develop,VB,RB,DT,NA,B,NA,4,7,B
a,DT,VB,NN,NA,B,NA,0,0,B
cough,NN,DT,WDT,Sign_or_Symptom,B,symptom,1,0,B
which,WDT,NN,VB,NA,B,NA,0,0,B
be,VB,WDT,RB,NA,B,NA,0,0,B
sometimes,RB,VB,JJR,Temporal_Concept,B,NA,4,8,B
worse,JJR,RB,IN,Finding,B,NA,4,2,B
at,IN,JJR,NN,Temporal_Concept,B,NA,0,0,B
night,NN,IN,.,Temporal_Concept,I,NA,5,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,JJ,start,VBP,NA,B,NA,0,0,B
feel,VBP,JJ,IN,Mental_Process,B,NA,0,0,B
like,IN,VBP,PRP$,Mental_Process,B,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
heart,NN,PRP$,VB,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
be,VB,NN,VBN,NA,B,NA,0,0,B
burn,VBN,VB,.,Injury_or_Poisoning,B,injury,0,0,B
.,.,VBN,end,NA,B,NA,0,0,B
sometimes,RB,start,JJ,Temporal_Concept,B,NA,4,8,B
i,JJ,RB,VBP,NA,B,NA,0,0,B
find,VBP,JJ,IN,Finding,B,NA,0,0,B
that,IN,VBP,DT,NA,B,NA,4,0,B
some,DT,IN,IN,Quantitative_Concept,B,NA,4,8,B
of,IN,DT,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
food,NN,PRP$,VB,Food,B,food,0,0,B
be,VB,NN,VBG,NA,B,NA,0,0,B
bring,VBG,VB,RB,Functional_Concept,B,NA,0,0,B
back,RB,VBG,JJ,Body_Location_or_Region,B,organ,4,1,B
up.,JJ,RB,'',NA,B,NA,0,0,B
','',JJ,NN,NA,B,NA,0,0,B
],NN,'',end,NA,B,NA,0,0,B
[,NN,start,WRB,NA,B,NA,0,0,B
when,WRB,NN,NN,Temporal_Concept,B,NA,0,0,B
i,NN,WRB,VB,NA,B,NA,0,0,B
be,VB,NN,CD,NA,B,NA,0,0,B
8yr,CD,VB,JJ,NA,B,NA,0,0,B
old,JJ,CD,NN,Temporal_Concept,B,NA,4,14,B
i,NN,JJ,VBP,NA,B,NA,0,0,B
have,VBP,NN,DT,Qualitative_Concept,B,NA,0,0,B
a,DT,VBP,JJ,Qualitative_Concept,B,NA,0,0,B
big,JJ,DT,NN,Quantitative_Concept,B,NA,0,0,B
rock,NN,JJ,NN,NA,B,NA,0,0,B
drop,NN,NN,IN,Quantitative_Concept,B,NA,0,0,B
on,IN,NN,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
head,NN,PRP$,IN,Body_Location_or_Region,B,organ,2,0,B
in,IN,NN,NN,NA,B,NA,0,0,B
school,NN,IN,.,Organization,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
do,VBP,NNS,RB,Finding,B,NA,0,0,B
not,RB,VBP,VB,Finding,I,NA,4,5,B
remember,VB,RB,NN,Mental_Process,B,NA,1,0,B
anything,NN,VB,RB,NA,B,NA,0,0,B
prior,RB,NN,TO,Temporal_Concept,B,NA,0,0,B
to,TO,RB,DT,Temporal_Concept,I,NA,0,0,B
that,DT,TO,CC,NA,B,NA,4,0,B
or,CC,DT,DT,NA,B,NA,0,0,B
the,DT,CC,NN,NA,B,NA,4,0,B
event,NN,DT,VB,Event,B,NA,0,0,B
be,VB,NN,IN,NA,B,NA,0,0,B
of,IN,VB,DT,NA,B,NA,0,0,B
that,DT,IN,NN,NA,B,NA,4,0,B
day,NN,DT,.,Temporal_Concept,B,NA,5,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
have,VBP,NNS,VBP,Qualitative_Concept,B,NA,0,0,B
have,VBP,VBP,JJ,Qualitative_Concept,B,NA,0,0,B
other,JJ,VBP,VBN,Pharmacologic_Substance,B,NA,4,13,B
hit,VBN,JJ,IN,Functional_Concept,B,NA,1,0,B
on,IN,VBN,DT,NA,B,NA,0,0,B
the,DT,IN,NN,NA,B,NA,4,0,B
head,NN,DT,VBP,Body_Location_or_Region,B,organ,2,0,B
include,VBP,NN,DT,Idea_or_Concept,B,NA,0,0,B
a,DT,VBP,JJ,Qualitative_Concept,B,NA,0,0,B
bike,JJ,DT,NN,Injury_or_Poisoning,B,injury,0,0,B
accident,NN,JJ,CD,Injury_or_Poisoning,I,injury,0,0,B
7yrs,CD,NN,RB,NA,B,NA,0,0,B
ago,RB,CD,NN,NA,B,NA,4,10,B
fly,NN,RB,IN,Eukaryote,B,NA,0,0,B
over,IN,NN,DT,Spatial_Concept,B,NA,0,0,B
the,DT,IN,NNS,NA,B,NA,4,0,B
handlebars,NNS,DT,IN,NA,B,NA,0,0,B
with,IN,NNS,DT,Qualitative_Concept,B,NA,4,0,B
no,DT,IN,NN,NA,B,NA,0,0,B
helmet,NN,DT,VBP,Manufactured_Object,B,NA,0,0,B
have,VBP,NN,VBN,Qualitative_Concept,B,NA,0,0,B
swell,VBN,VBP,IN,Pathologic_Function,B,NA,1,0,B
on,IN,VBN,DT,NA,B,NA,0,0,B
the,DT,IN,JJ,NA,B,NA,4,0,B
right,JJ,DT,NN,Spatial_Concept,B,NA,4,1,B
side,NN,JJ,IN,Spatial_Concept,I,NA,4,1,B
of,IN,NN,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
face,NN,PRP$,CC,Body_Location_or_Region,B,organ,2,0,B
but,CC,NN,IN,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B
that,IN,CC,VB,NA,B,NA,4,0,B
be,VB,IN,DT,NA,B,NA,0,0,B
all,DT,VB,VBP,Quantitative_Concept,B,NA,0,0,B
do,VBP,DT,RB,Finding,B,NA,0,0,B
not,RB,VBP,VB,Finding,I,NA,4,5,B
get,VB,RB,VB,NA,B,NA,0,0,B
check,VB,VB,RP,Qualitative_Concept,B,NA,2,0,B
out,RP,VB,.,Qualitative_Concept,I,NA,3,0,B
.,.,RP,end,NA,B,NA,0,0,B
i,NN,start,RB,NA,B,NA,0,0,B
constantly,RB,NN,VB,Qualitative_Concept,B,NA,0,0,B
keep,VB,RB,NN,Functional_Concept,B,NA,0,0,B
forget,NN,VB,NNS,Mental_or_Behavioral_Dysfunction,B,symptom,0,0,B
things,NNS,NN,DT,Entity,B,NA,4,8,B
a,DT,NNS,NN,Qualitative_Concept,B,NA,0,0,B
lot,NN,DT,IN,Qualitative_Concept,I,NA,0,0,B
of,IN,NN,NNS,NA,B,NA,0,0,B
things,NNS,IN,CC,Entity,B,NA,4,8,B
and,CC,NNS,PRP,Idea_or_Concept,B,NA,4,0,B
it,PRP,CC,VB,NA,B,NA,0,0,B
be,VB,PRP,VBN,NA,B,NA,0,0,B
put,VBN,VB,DT,Activity,B,NA,0,0,B
