word,pos,prepos,nxtpos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO,tag,bio
.,.,JJ,end,NA,B,NA,0,0,B,others,B
i,NN,start,VBP,NA,B,NA,0,0,B,others,B
lose,VBP,NN,PRP$,NA,B,NA,0,0,B,others,B
my,PRP$,VBP,NN,NA,B,NA,0,0,B,others,i
appetite,NN,PRP$,CC,Organism_Function,B,symptom,0,0,B,symptom,i
and,CC,NN,NN,Finding,I,NA,4,0,B,others,B
i,NN,CC,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NN,NN,Qualitative_Concept,B,NA,0,0,B,others,B
caughing,NN,VBP,CC,NA,B,NA,0,0,B,symptom,B
and,CC,NN,NN,Finding,I,NA,4,0,B,others,i
sneezing.,NN,CC,'',NA,B,NA,0,0,B,symptom,i
','',NN,end,NA,B,NA,0,0,B,others,B
never,RB,start,VBP,Temporal_Concept,B,NA,4,5,B,modifier,B
have,VBP,RB,DT,Qualitative_Concept,B,NA,0,0,B,others,i
the,DT,VBP,NN,NA,B,NA,4,0,B,others,i
chicken,NN,DT,NN,Disease_or_Syndrome,B,disease,0,0,B,disease,i
pox,NN,NN,IN,Disease_or_Syndrome,I,disease,0,0,B,disease,i
as,IN,NN,DT,NA,B,NA,0,0,B,others,B
a,DT,IN,NN,Qualitative_Concept,B,NA,0,0,B,others,B
kid,NN,DT,CC,Family_Group,B,NA,0,0,B,others,B
and,CC,NN,VB,Finding,I,NA,4,0,B,others,B
start,VB,CC,VB,Temporal_Concept,B,NA,0,0,B,others,B
get,VB,VB,RB,NA,B,NA,0,0,B,others,B
severely,RB,VB,JJ,Qualitative_Concept,B,NA,4,2,B,modifier,B
itchy,JJ,RB,IN,Sign_or_Symptom,B,symptom,1,0,B,symptom,i
about,IN,JJ,CD,Qualitative_Concept,B,NA,0,0,B,others,B
3,CD,IN,NNS,Temporal_Concept,B,NA,0,0,B,modifier,B
weeks,NNS,CD,RB,Temporal_Concept,I,NA,5,0,B,time,i
back,RB,NNS,.,Body_Location_or_Region,B,organ,4,1,B,others,B
.,.,RB,end,NA,B,NA,0,0,B,others,B
originally,RB,start,RB,NA,B,NA,0,0,B,others,B
just,RB,RB,VB,NA,B,NA,0,0,B,others,B
think,VB,RB,RB,Mental_Process,B,NA,4,8,B,others,B
i,RB,VB,VB,NA,B,NA,0,0,B,others,B
be,VB,RB,VBP,NA,B,NA,0,0,B,others,B
have,VBP,VB,DT,Qualitative_Concept,B,NA,0,0,B,others,B
a,DT,VBP,NN,Qualitative_Concept,B,NA,0,0,B,others,B
reaction,NN,DT,TO,Functional_Concept,B,NA,0,0,B,others,B
to,TO,NN,NN,NA,B,NA,0,0,B,others,B
something,NN,TO,CC,NA,B,NA,0,0,B,others,B
but,CC,NN,NN,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B,others,B
start,NN,CC,TO,Temporal_Concept,B,NA,0,0,B,others,B
to,TO,NN,VB,NA,B,NA,0,0,B,others,B
get,VB,TO,DT,NA,B,NA,0,0,B,others,B
a,DT,VB,NN,Qualitative_Concept,B,NA,0,0,B,others,B
lot,NN,DT,IN,Qualitative_Concept,I,NA,0,0,B,others,i
of,IN,NN,NNS,NA,B,NA,0,0,B,others,i
rashes,NNS,IN,CC,Sign_or_Symptom,B,symptom,1,0,B,symptom,i
and,CC,NNS,RB,Finding,I,NA,4,0,B,others,B
then,RB,CC,DT,Temporal_Concept,B,NA,4,0,B,others,B
the,DT,RB,NN,NA,B,NA,4,0,B,others,B
spot,NN,DT,.,Fish,B,NA,0,0,B,symptom,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
but,CC,start,JJ,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B,others,B
new,JJ,CC,NN,Qualitative_Concept,B,NA,0,0,B,others,B
round,NN,JJ,IN,Spatial_Concept,B,NA,0,0,B,others,B
of,IN,NN,NN,NA,B,NA,0,0,B,others,B
spot,NN,IN,NN,Fish,B,NA,0,0,B,symptom,B
start,NN,NN,TO,Temporal_Concept,B,NA,0,0,B,others,B
to,TO,NN,VB,NA,B,NA,0,0,B,others,B
come,VB,TO,RB,Organic_Chemical,B,NA,0,0,B,others,B
include,RB,VB,RB,Idea_or_Concept,B,NA,0,0,B,others,B
even,RB,RB,DT,NA,B,NA,0,0,B,others,B
this,DT,RB,JJ,Eukaryote,B,NA,4,0,B,others,B
past,JJ,DT,NN,Temporal_Concept,B,NA,4,10,B,modifier,B
weekend,NN,JJ,RB,Temporal_Concept,B,NA,5,0,B,time,i
thankfully,RB,NN,IN,NA,B,NA,0,0,B,others,B
after,IN,RB,DT,Temporal_Concept,B,NA,4,10,B,others,B
a,DT,IN,JJ,Qualitative_Concept,B,NA,0,0,B,others,B
few,JJ,DT,NNS,Temporal_Concept,B,NA,4,8,B,modifier,B
days,NNS,JJ,DT,Temporal_Concept,I,NA,5,0,B,time,i
those,DT,NNS,VBP,NA,B,NA,0,0,B,others,B
seem,VBP,DT,TO,NA,B,NA,0,0,B,others,B
to,TO,VBP,VB,NA,B,NA,0,0,B,others,B
have,VB,TO,VBN,Qualitative_Concept,B,NA,0,0,B,others,B
crust,VBN,VB,RP,Acquired_Abnormality,B,NA,0,0,B,symptom,B
out,RP,VBN,.,Spatial_Concept,B,NA,3,0,B,symptom,i
.,.,RP,end,NA,B,NA,0,0,B,others,B
try,NN,start,TO,NA,B,NA,0,0,B,others,B
to,TO,NN,VB,NA,B,NA,0,0,B,others,B
go,VB,TO,RB,NA,B,NA,0,0,B,others,B
back,RB,VB,TO,Body_Location_or_Region,B,organ,4,1,B,others,B
to,TO,RB,PRP$,NA,B,NA,0,0,B,others,B
my,PRP$,TO,JJ,NA,B,NA,0,0,B,others,B
uni,JJ,PRP$,NN,Functional_Concept,B,NA,0,0,B,others,B
today,NN,JJ,TO,Organic_Chemical,B,NA,5,0,B,others,B
to,TO,NN,VB,NA,B,NA,0,0,B,others,B
get,VB,TO,JJ,NA,B,NA,0,0,B,others,B
outside,JJ,VB,CC,Spatial_Concept,B,NA,0,0,B,others,B
and,CC,JJ,VB,Finding,I,NA,4,0,B,others,B
meet,VB,CC,DT,Phenomenon_or_Process,B,NA,0,0,B,others,B
a,DT,VB,NN,Qualitative_Concept,B,NA,0,0,B,others,B
friend,NN,DT,IN,Population_Group,B,NA,4,0,B,others,B
from,IN,NN,NN,Qualitative_Concept,B,NA,0,0,B,others,B
lunch,NN,IN,.,Daily_or_Recreational_Activity,B,normal_activity,0,0,B,others,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
hit,NN,start,IN,Functional_Concept,B,NA,1,0,B,symptom,B
with,IN,NN,JJ,Qualitative_Concept,B,NA,4,0,B,others,i
major,JJ,IN,NN,Qualitative_Concept,B,NA,0,0,B,others,i
exhaustion,NN,JJ,IN,Sign_or_Symptom,B,symptom,0,0,B,others,i
about,IN,NN,DT,Qualitative_Concept,B,NA,0,0,B,others,B
an,DT,IN,NN,NA,B,NA,0,0,B,others,B
hour,NN,DT,IN,Temporal_Concept,B,NA,5,0,B,time,i
into,IN,NN,PRP$,Functional_Concept,B,NA,0,0,B,others,B
my,PRP$,IN,NN,NA,B,NA,0,0,B,others,B
bus,NN,PRP$,NN,Manufactured_Object,B,NA,0,0,B,others,B
ride,NN,NN,CC,NA,B,NA,0,0,B,others,B
and,CC,NN,RB,Finding,I,NA,4,0,B,others,B
also,RB,CC,VBP,NA,B,NA,0,0,B,others,B
have,VBP,RB,VB,Qualitative_Concept,B,NA,0,0,B,others,B
be,VB,VBP,VBN,NA,B,NA,0,0,B,others,B
experience,VBN,VB,JJ,Mental_Process,B,NA,0,0,B,others,B
extreme,JJ,VBN,NN,Qualitative_Concept,B,NA,4,2,B,modifier,B
nausea,NN,JJ,NN,Sign_or_Symptom,B,symptom,1,0,B,symptom,i
yesterday,NN,NN,CC,NA,B,NA,5,0,B,time,B
and,CC,NN,DT,Finding,I,NA,4,0,B,others,B
all,DT,CC,IN,Quantitative_Concept,B,NA,0,0,B,others,B
of,IN,DT,NN,NA,B,NA,0,0,B,others,B
today,NN,IN,.,Organic_Chemical,B,NA,5,0,B,time,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
lie,NN,start,IN,Spatial_Concept,B,NA,0,0,B,others,B
in,IN,NN,NN,Finding,I,NA,0,0,B,others,i
bed,NN,IN,CC,Spatial_Concept,I,NA,0,0,B,others,i
and,CC,NN,VB,Finding,I,NA,4,0,B,others,B
feel,VB,CC,NN,Mental_Process,B,NA,0,0,B,others,B
alot,NN,VB,IN,NA,B,NA,0,0,B,others,B
of,IN,NN,NN,NA,B,NA,0,0,B,others,B
nausea,NN,IN,CC,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
and,CC,NN,NN,Finding,I,NA,4,0,B,others,B
fatigue,NN,CC,CC,Sign_or_Symptom,B,symptom,3,0,B,symptom,B
and,CC,NN,NN,Finding,I,NA,4,0,B,others,B
fever.,NN,CC,'',NA,B,NA,1,0,B,symptom,B
','',NN,NN,NA,B,NA,0,0,B,others,B
],NN,'',end,NA,B,NA,0,0,B,others,B
[,NN,start,NN,NA,B,NA,0,0,B,others,B
i,NN,NN,VB,NA,B,NA,0,0,B,others,B
be,VB,NN,VBN,NA,B,NA,0,0,B,others,B
feel,VBN,VB,JJ,Mental_Process,B,NA,0,0,B,others,B
abdominal,JJ,VBN,NN,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
pain,NN,JJ,RB,Sign_or_Symptom,I,symptom,1,0,I,symptom,i
just,RB,NN,IN,NA,B,NA,0,0,B,others,B
below,IN,RB,DT,Spatial_Concept,B,NA,4,1,B,modifier,B
the,DT,IN,NN,NA,B,NA,4,0,B,others,i
rib,NN,DT,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
it,PRP,start,RB,NA,B,NA,0,0,B,others,B
usually,RB,PRP,VBP,Intellectual_Product,B,NA,4,6,B,others,B
build,VBP,RB,RP,Conceptual_Entity,B,NA,4,7,B,others,B
up,RP,VBP,RB,NA,B,NA,4,7,I,others,B
quickly,RB,RP,IN,NA,B,NA,0,0,B,others,B
over,IN,RB,DT,Spatial_Concept,B,NA,0,0,B,others,B
a,DT,IN,JJ,NA,B,NA,0,0,B,others,B
few,JJ,DT,NNS,Temporal_Concept,B,NA,4,8,B,modifier,B
hours,NNS,JJ,CC,Temporal_Concept,I,NA,5,0,B,time,i
and,CC,NNS,JJ,Idea_or_Concept,B,NA,4,0,B,others,B
last,JJ,CC,IN,Qualitative_Concept,B,NA,4,10,B,modifier,B
for,IN,JJ,JJ,Qualitative_Concept,B,NA,0,0,B,others,i
several,JJ,IN,NNS,Finding,B,NA,4,8,B,modifier,i
days,NNS,JJ,.,Finding,I,NA,5,0,B,time,i
.,.,NNS,end,NA,B,NA,0,0,B,others,B
the,DT,start,NN,NA,B,NA,4,0,B,others,B
pain,NN,DT,RB,Sign_or_Symptom,I,symptom,1,0,I,symptom,B
sometimes,RB,NN,VB,Temporal_Concept,B,NA,4,8,B,others,B
become,VB,RB,JJ,NA,B,NA,0,0,B,others,B
severe,JJ,VB,CC,Qualitative_Concept,B,NA,4,2,B,modifier,B
and,CC,JJ,VB,Idea_or_Concept,B,NA,4,0,B,others,B
be,VB,CC,RB,NA,B,NA,0,0,B,others,B
typically,RB,VB,VBN,NA,B,NA,0,0,B,others,B
felt,VBN,RB,NN,NA,B,NA,0,0,B,others,B
spread,NN,VBN,IN,Qualitative_Concept,B,NA,4,7,B,modifier,B
through,IN,NN,TO,Functional_Concept,B,NA,0,0,B,others,B
to,TO,IN,DT,Functional_Concept,I,NA,0,0,B,others,B
the,DT,TO,NN,NA,B,NA,4,0,B,others,i
back,NN,DT,.,Body_Location_or_Region,B,organ,4,1,B,organ,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
the,DT,start,NN,NA,B,NA,4,0,B,others,B
pain,NN,DT,VB,Sign_or_Symptom,I,symptom,1,0,I,symptom,i
be,VB,NN,VBN,NA,B,NA,0,0,B,others,B
aggravate,VBN,VB,IN,Finding,B,NA,4,7,B,modifier,B
by,IN,VBN,NN,Finding,I,NA,0,0,B,others,i
eat,NN,IN,CC,Organism_Function,B,symptom,4,9,B,symptom,i
and,CC,NN,RB,Idea_or_Concept,B,NA,4,0,B,others,B
slowly,RB,CC,JJ,Qualitative_Concept,B,NA,4,8,B,modifier,B
grow,JJ,RB,NN,NA,B,NA,0,0,B,others,i
worse,NN,JJ,.,Finding,B,NA,4,2,B,modifier,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,VBN,Qualitative_Concept,B,NA,0,0,B,others,B
kidney,VBN,VBP,NNS,Sign_or_Symptom,B,symptom,2,0,B,disease,B
problems,NNS,VBN,.,Sign_or_Symptom,I,symptom,3,0,B,disease,i
.,.,NNS,end,NA,B,NA,0,0,B,others,B
sometimes,RB,start,JJ,Temporal_Concept,B,NA,4,8,B,others,B
i,JJ,RB,NN,NA,B,NA,0,0,B,others,B
vomit,NN,JJ,CC,Body_Substance,B,organ,1,0,B,symptom,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,others,B
temperature,NN,CC,NN,Quantitative_Concept,B,NA,0,0,B,others,B
rise,NN,NN,RB,Plant,B,NA,4,7,B,modifier,i
suddenly,RB,NN,.,Finding,B,NA,0,0,B,others,i
.,.,RB,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,JJ,Qualitative_Concept,B,NA,0,0,B,others,B
low,JJ,VBP,NN,Finding,B,NA,4,4,B,modifier,B
blood,NN,JJ,NN,Finding,I,NA,2,0,B,organ,i
pressure.,NN,NN,POS,NA,B,NA,0,0,B,others,i
',POS,NN,NN,NA,B,NA,0,0,B,others,B
],NN,POS,end,NA,B,NA,0,0,B,others,B
[,NN,start,NN,NA,B,NA,0,0,B,others,B
i,NN,NN,VB,NA,B,NA,0,0,B,others,B
be,VB,NN,DT,NA,B,NA,0,0,B,others,B
a,DT,VB,CD,Qualitative_Concept,B,NA,0,0,B,others,B
24,CD,DT,NNS,NA,B,NA,0,0,B,modifier,B
years,NNS,CD,JJ,Temporal_Concept,B,NA,5,0,B,time,i
old,JJ,NNS,NN,Temporal_Concept,B,NA,4,14,B,modifier,i
male,NN,JJ,.,Organism_Attribute,B,NA,4,12,B,modifier,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NN,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NN,DT,Qualitative_Concept,B,NA,0,0,B,others,B
an,DT,VBP,JJ,NA,B,NA,0,0,B,others,B
unprotected,JJ,DT,JJ,Finding,B,NA,0,0,B,symptom,B
sexual,JJ,JJ,NN,Finding,I,NA,0,0,B,symptom,i
intercourse,NN,JJ,IN,Finding,I,NA,0,0,B,symptom,i
with,IN,NN,DT,Qualitative_Concept,B,NA,4,0,B,others,B
a,DT,IN,NN,Qualitative_Concept,B,NA,0,0,B,others,B
female,NN,DT,IN,Organism_Attribute,B,NA,4,13,B,modifier,B
in,IN,NN,JJ,Sign_or_Symptom,I,symptom,1,0,I,others,B
chile,JJ,IN,CD,Geographic_Area,B,NA,1,0,B,others,B
two,CD,JJ,NNS,Quantitative_Concept,B,NA,0,0,B,modifier,B
years,NNS,CD,RB,Temporal_Concept,B,NA,5,0,B,time,i
ago,RB,NNS,.,NA,B,NA,4,10,B,modifier,i
.,.,RB,end,NA,B,NA,0,0,B,others,B
three,CD,start,NNS,Quantitative_Concept,B,NA,0,0,B,modifier,B
weeks,NNS,CD,RB,Temporal_Concept,B,NA,5,0,B,time,i
later,RB,NNS,RB,Temporal_Concept,B,NA,4,10,B,modifier,i
fever,RB,RB,IN,Finding,B,NA,1,0,B,symptom,B
for,IN,RB,DT,Finding,I,NA,0,0,B,others,B
a,DT,IN,NN,Qualitative_Concept,B,NA,0,0,B,others,B
day,NN,DT,CC,Temporal_Concept,B,NA,5,0,B,time,i
or,CC,NN,CD,NA,B,NA,0,0,B,others,i
two,CD,CC,NN,Quantitative_Concept,B,NA,0,0,B,modifier,i
follow,NN,CD,IN,Temporal_Concept,B,NA,0,0,B,others,B
by,IN,NN,DT,Temporal_Concept,I,NA,0,0,B,others,B
an,DT,IN,JJ,NA,B,NA,0,0,B,others,B
oral,JJ,DT,NN,Disease_or_Syndrome,B,disease,0,0,B,disease,B
thrush,NN,JJ,.,Disease_or_Syndrome,I,disease,0,0,B,disease,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
6,CD,start,NNS,NA,B,NA,0,0,B,modifier,B
weeks,NNS,CD,RB,Temporal_Concept,B,NA,5,0,B,time,i
later,RB,NNS,VBP,Temporal_Concept,B,NA,4,10,B,modifier,i
explosive,VBP,RB,NNS,Disease_or_Syndrome,B,disease,0,0,B,others,B
diarrhea,NNS,VBP,RB,Disease_or_Syndrome,I,disease,1,0,B,symptom,i
fever,RB,NNS,IN,Finding,B,NA,1,0,B,symptom,B
for,IN,RB,RB,Finding,I,NA,0,0,B,others,B
about,RB,IN,CD,Qualitative_Concept,B,NA,0,0,B,others,B
5,CD,RB,NNS,Temporal_Concept,B,NA,0,0,B,modifier,B
days,NNS,CD,.,Temporal_Concept,I,NA,5,0,B,time,i
.,.,NNS,end,NA,B,NA,0,0,B,others,B
maybe,RB,start,NN,Finding,B,NA,0,0,B,others,B
i,NN,RB,MD,NA,B,NA,0,0,B,others,B
should,MD,NN,VB,NA,B,NA,2,0,B,others,B
mention,VB,MD,IN,NA,B,NA,0,0,B,others,B
that,IN,VB,NN,NA,B,NA,4,0,B,others,B
i,NN,IN,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NN,DT,Qualitative_Concept,B,NA,0,0,B,others,B
an,DT,VBP,JJ,NA,B,NA,0,0,B,others,B
extreme,JJ,DT,NN,Qualitative_Concept,B,NA,4,2,B,others,B
food,NN,JJ,NN,Food,B,food,0,0,B,symptom,i
poison,NN,NN,CD,Hazardous_or_Poisonous_Substance,B,NA,0,0,B,symptom,i
two,CD,NN,NNS,Quantitative_Concept,B,NA,0,0,B,modifier,B
weeks,NNS,CD,IN,Temporal_Concept,B,NA,5,0,B,time,i
before,IN,NNS,PRP$,Temporal_Concept,B,NA,4,10,B,modifier,i
my,PRP$,IN,NN,NA,B,NA,0,0,B,others,B
exposure,NN,PRP$,IN,Clinical_Attribute,B,NA,0,0,B,others,B
during,IN,NN,DT,Temporal_Concept,B,NA,0,0,B,others,B
a,DT,IN,NN,Qualitative_Concept,B,NA,0,0,B,others,B
trip,NN,DT,IN,Phenomenon_or_Process,B,NA,4,7,B,others,B
in,IN,NN,NN,Sign_or_Symptom,I,symptom,1,0,I,others,B
bolivia,NN,IN,.,Geographic_Area,B,NA,0,0,B,others,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
few,JJ,start,NNS,Quantitative_Concept,B,NA,4,8,B,modifier,B
months,NNS,JJ,IN,Temporal_Concept,B,NA,5,0,B,time,i
after,IN,NNS,NN,Temporal_Concept,B,NA,4,10,B,modifier,i
i,NN,IN,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NN,DT,Qualitative_Concept,B,NA,0,0,B,others,B
a,DT,VBP,NN,Qualitative_Concept,B,NA,0,0,B,others,B
recur,NN,DT,NN,Phenomenon_or_Process,B,NA,0,0,B,others,B
pain,NN,NN,IN,Sign_or_Symptom,B,symptom,1,0,I,symptom,i
in,IN,NN,DT,Sign_or_Symptom,I,symptom,1,0,I,others,B
the,DT,IN,NN,NA,B,NA,4,0,B,others,B
leave,NN,DT,NN,NA,B,NA,4,1,B,modifier,B
knee,NN,NN,RB,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,organ,i
still,RB,NN,JJ,NA,B,NA,0,0,B,others,B
painful,JJ,RB,RB,Sign_or_Symptom,B,symptom,0,0,B,symptom,B
sometimes,RB,JJ,.,Temporal_Concept,B,NA,4,8,B,modifier,B
.,.,RB,end,NA,B,NA,0,0,B,others,B
a,DT,start,NN,Qualitative_Concept,B,NA,0,0,B,others,B
year,NN,DT,IN,Temporal_Concept,B,NA,5,0,B,time,i
after,IN,NN,DT,Temporal_Concept,B,NA,4,10,B,modifier,i
the,DT,IN,NN,NA,B,NA,4,0,B,others,B
exposure,NN,DT,NN,Clinical_Attribute,B,NA,0,0,B,others,B
i,NN,NN,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NN,NN,Qualitative_Concept,B,NA,0,0,B,others,B
something,NN,VBP,IN,NA,B,NA,0,0,B,others,B
like,IN,NN,NN,Mental_Process,B,NA,0,0,B,others,B
kidney,NN,IN,NN,Disease_or_Syndrome,B,disease,3,0,B,organ,B
stone,NN,NN,NN,Disease_or_Syndrome,I,disease,3,0,I,disease,i
pain,NN,NN,FW,Sign_or_Symptom,B,symptom,1,0,I,symptom,B
etc,FW,NN,CC,NA,B,NA,0,0,B,others,B
but,CC,FW,RB,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B,others,B
echography,RB,CC,VBP,Diagnostic_Procedure,B,NA,6,3,B,medication,B
do,VBP,RB,RB,Finding,B,NA,0,0,B,others,B
not,RB,VBP,VB,Finding,I,NA,4,5,B,modifier,B
show,VB,RB,NN,Animal,B,NA,0,0,B,others,i
anything,NN,VB,.,NA,B,NA,0,0,B,others,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
bloodwork,NN,start,NN,NA,B,NA,0,0,B,others,B
show,NN,NN,JJ,Animal,B,NA,0,0,B,others,B
elevate,JJ,NN,NN,Qualitative_Concept,B,NA,0,0,B,others,B
tsh,NN,JJ,IN,NA,B,NA,0,0,B,others,B
though,IN,NN,NN,NA,B,NA,4,0,B,others,B
hypothyroidism,NN,IN,WDT,Disease_or_Syndrome,B,disease,3,0,B,disease,B
which,WDT,NN,VB,NA,B,NA,0,0,B,others,B
be,VB,WDT,JJ,NA,B,NA,0,0,B,others,B
uncommon,JJ,VB,IN,Qualitative_Concept,B,NA,4,8,B,modifier,B
for,IN,JJ,NN,Finding,I,NA,0,0,B,others,i
someone,NN,IN,PRP$,NA,B,NA,0,0,B,others,i
my,PRP$,NN,NN,NA,B,NA,0,0,B,others,i
age,NN,PRP$,.,Organism_Attribute,B,NA,4,14,B,modifier,i
.,.,NN,end,NA,B,NA,0,0,B,others,B
right,RB,start,RB,Spatial_Concept,B,NA,4,1,B,modifier,B
now,RB,RB,PRP$,Temporal_Concept,B,NA,0,0,B,others,i
my,PRP$,RB,NNS,NA,B,NA,0,0,B,others,B
symptoms,NNS,PRP$,VB,Sign_or_Symptom,B,symptom,0,0,B,symptom,B
be,VB,NNS,DT,NA,B,NA,0,0,B,others,B
a,DT,VB,NN,Qualitative_Concept,B,NA,0,0,B,others,B
lot,NN,DT,IN,Qualitative_Concept,I,NA,0,0,B,others,B
of,IN,NN,NN,NA,B,NA,0,0,B,others,B
blood,NN,IN,IN,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
in,IN,NN,NN,Sign_or_Symptom,I,symptom,1,0,I,symptom,i
stool,NN,IN,IN,Sign_or_Symptom,I,symptom,1,0,I,symptom,i
for,IN,NN,DT,Finding,I,NA,0,0,B,others,B
a,DT,IN,JJ,Qualitative_Concept,B,NA,0,0,B,others,B
few,JJ,DT,NNS,Quantitative_Concept,B,NA,4,8,B,modifier,B
months,NNS,JJ,RB,Temporal_Concept,B,NA,5,0,B,time,i
now,RB,NNS,VBP,Temporal_Concept,B,NA,0,0,B,others,B
constipation,VBP,RB,JJ,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
dry,JJ,VBP,NN,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
skin,NN,JJ,NN,Finding,B,NA,2,0,B,organ,i
extreme,NN,NN,NN,Qualitative_Concept,B,NA,4,2,B,modifier,B
fatigue,NN,NN,NN,Sign_or_Symptom,B,symptom,3,0,B,organ,i
alcohol,NN,NN,NN,Finding,B,NA,0,0,B,symptom,B
intolerance,NN,NN,JJ,Finding,I,NA,0,0,B,symptom,i
extreme,JJ,NN,NN,Qualitative_Concept,B,NA,4,2,B,modifier,B
dandruff,NN,JJ,JJ,Disease_or_Syndrome,B,disease,3,0,B,organ,i
white,JJ,NN,NN,Finding,B,NA,4,15,B,modifier,B
tongue,NN,JJ,NN,Finding,I,NA,2,0,B,organ,i
recur,NN,NN,NN,Phenomenon_or_Process,B,NA,0,0,B,others,B
hairline,NN,NN,NN,NA,B,NA,0,0,B,others,i
spot,NN,NN,IN,Finding,I,NA,0,0,B,others,i
in,IN,NN,PRP$,Sign_or_Symptom,I,symptom,1,0,I,others,B
my,PRP$,IN,NN,NA,B,NA,0,0,B,others,B
neck,NN,PRP$,NN,Sign_or_Symptom,B,symptom,2,0,B,organ,B
chest,NN,NN,NN,Sign_or_Symptom,B,symptom,1,0,B,symptom,B
pain,NN,NN,JJ,Sign_or_Symptom,B,symptom,1,0,I,symptom,i
i,JJ,NN,VBP,NA,B,NA,0,0,B,others,B
think,VBP,JJ,EX,Mental_Process,B,NA,4,8,B,others,B
there,EX,VBP,VB,NA,B,NA,4,0,B,others,B
be,VB,EX,JJR,NA,B,NA,0,0,B,others,B
more,JJR,VB,.,Functional_Concept,B,NA,4,7,B,others,B
.,.,JJR,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
have,VBP,NNS,VB,Qualitative_Concept,B,NA,0,0,B,others,B
be,VB,VBP,IN,NA,B,NA,0,0,B,others,B
of,IN,VB,NN,NA,B,NA,0,0,B,others,B
course,NN,IN,NN,Temporal_Concept,B,NA,0,0,B,others,B
test,NN,NN,IN,Finding,B,NA,6,3,B,medication,B
for,IN,NN,NN,Finding,I,NA,0,0,B,others,i
hiv,NN,IN,NN,Finding,I,NA,3,0,B,disease,i
multiple,NN,NN,NN,Quantitative_Concept,B,NA,4,7,B,modifier,B
time,NN,NN,IN,Temporal_Concept,B,NA,5,0,B,time,i
up,IN,NN,TO,Spatial_Concept,B,NA,0,0,B,others,B
to,TO,IN,CD,Spatial_Concept,I,NA,0,0,B,others,i
18,CD,TO,NNS,NA,B,NA,0,0,B,modifier,i
months,NNS,CD,NN,Temporal_Concept,B,NA,5,0,B,time,i
post,NN,NNS,NN,Temporal_Concept,B,NA,0,0,B,others,B
exposure,NN,NN,.,Clinical_Attribute,B,NA,0,0,B,others,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
i,NNS,start,VBP,NA,B,NA,0,0,B,others,B
do,VBP,NNS,RB,Finding,B,NA,0,0,B,others,B
not,RB,VBP,VB,Finding,I,NA,4,5,B,modifier,B
know,VB,RB,WP,Qualitative_Concept,I,NA,0,0,B,others,i
what,WP,VB,VB,NA,B,NA,0,0,B,others,B
be,VB,WP,JJ,NA,B,NA,0,0,B,others,B
wrong,JJ,VB,IN,Qualitative_Concept,B,NA,0,0,B,others,B
with,IN,JJ,PRP$,Qualitative_Concept,B,NA,4,0,B,others,B
my,PRP$,IN,NN,NA,B,NA,0,0,B,others,B
body,NN,PRP$,.,Anatomical_Structure,B,organ,2,0,B,organ,B
.,.,NN,end,NA,B,NA,0,0,B,others,B
what,WP,start,VBP,NA,B,NA,0,0,B,others,B
do,VBP,WP,PRP,Finding,B,NA,0,0,B,others,B
you,PRP,VBP,VB,NA,B,NA,0,0,B,others,B
guy,VB,PRP,VB,NA,B,NA,0,0,B,others,B
think,VB,VB,.,Mental_Process,B,NA,4,8,B,modifier,B
?,.,VB,end,NA,B,NA,0,0,B,others,B
lyme,NN,start,.,NA,B,NA,0,0,B,others,B
?,.,NN,end,NA,B,NA,0,0,B,others,B
any,DT,start,NNS,Qualitative_Concept,B,NA,0,0,B,others,B
