word,pos,prepos,nxtpos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO
four,CD,VB,NNS,Quantitative_Concept,B,NA,0,0,B
months,NNS,CD,JJ,Temporal_Concept,B,NA,5,0,B
pregnant,JJ,NNS,.,Finding,B,NA,1,0,B
.,.,JJ,end,NA,B,NA,0,0,B
my,PRP$,start,NN,NA,B,NA,0,0,B
husband,NN,PRP$,VBP,Family_Group,B,NA,4,12,B
say,VBP,NN,IN,NA,B,NA,0,0,B
that,IN,VBP,NN,NA,B,NA,4,0,B
i,NN,IN,VB,NA,B,NA,0,0,B
be,VB,NN,VBN,NA,B,NA,0,0,B
look,VBN,VB,JJ,Finding,B,NA,0,0,B
pale,JJ,VBN,IN,Finding,I,NA,0,0,B
for,IN,JJ,NN,Qualitative_Concept,B,NA,0,0,B
couple,NN,IN,IN,Family_Group,B,NA,0,0,B
of,IN,NN,NNS,NA,B,NA,0,0,B
weeks,NNS,IN,.,Temporal_Concept,B,NA,5,0,B
.,.,NNS,end,NA,B,NA,0,0,B
i,NN,start,VB,NA,B,NA,0,0,B
be,VB,NN,VBN,NA,B,NA,0,0,B
feel,VBN,VB,IN,Sign_or_Symptom,B,symptom,0,0,B
tire,IN,VBN,PDT,Sign_or_Symptom,I,symptom,1,0,B
all,PDT,IN,DT,Sign_or_Symptom,I,symptom,0,0,B
the,DT,PDT,NN,Sign_or_Symptom,I,symptom,4,0,B
time,NN,DT,.,Sign_or_Symptom,I,symptom,5,0,B
.,.,NN,end,NA,B,NA,0,0,B
sometimes,RB,start,JJ,Temporal_Concept,B,NA,4,8,B
i,JJ,RB,VBP,NA,B,NA,0,0,B
feel,VBP,JJ,NN,Sign_or_Symptom,B,symptom,0,0,B
faint,NN,VBP,.,Sign_or_Symptom,I,symptom,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
have,VBP,NNS,NN,Qualitative_Concept,B,NA,0,0,B
headache,NN,VBP,CC,Sign_or_Symptom,B,symptom,1,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
ring,NN,CC,IN,Medical_Device,B,device,1,0,B
in,IN,NN,DT,NA,B,NA,0,0,B
the,DT,IN,NNS,Sign_or_Symptom,I,symptom,4,0,B
ears,NNS,DT,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
.,.,NNS,end,NA,B,NA,0,0,B
my,PRP$,start,JJ,NA,B,NA,0,0,B
previous,JJ,PRP$,NN,Temporal_Concept,B,NA,4,10,B
test,NN,JJ,NN,Quantitative_Concept,B,NA,6,3,B
show,NN,NN,IN,Animal,B,NA,0,0,B
that,IN,NN,NN,NA,B,NA,4,0,B
i,NN,IN,VBP,NA,B,NA,0,0,B
have,VBP,NN,VBN,Qualitative_Concept,B,NA,0,0,B
folic,VBN,VBP,JJ,Disease_or_Syndrome,B,disease,2,0,B
acid,JJ,VBN,NN,Disease_or_Syndrome,I,disease,0,0,B
deficiency.,NN,JJ,POS,NA,B,NA,4,8,B
',POS,NN,NN,NA,B,NA,0,0,B
],NN,POS,end,NA,B,NA,0,0,B
[,JJ,start,NN,NA,B,NA,0,0,B
hi,NN,JJ,NN,NA,B,NA,0,0,B
everyone,NN,NN,NN,NA,B,NA,4,0,B
i,NN,NN,VBP,Cell,B,NA,0,0,B
have,VBP,NN,VB,Qualitative_Concept,B,NA,0,0,B
be,VB,VBP,VBN,NA,B,NA,0,0,B
switch,VBN,VB,IN,Manufactured_Object,B,NA,0,0,B
onto,IN,VBN,NN,NA,B,NA,0,0,B
varapamil,NN,IN,IN,NA,B,NA,0,0,B
from,IN,NN,DT,Qualitative_Concept,B,NA,0,0,B
an,DT,IN,NN,NA,B,NA,0,0,B
ace,NN,DT,IN,Organic_Chemical,B,NA,2,0,B
for,IN,NN,DT,Qualitative_Concept,B,NA,0,0,B
some,DT,IN,NN,Quantitative_Concept,B,NA,4,8,B
test,NN,DT,WDT,Finding,B,NA,6,3,B
which,WDT,NN,DT,NA,B,NA,0,0,B
the,DT,WDT,NN,NA,B,NA,4,0,B
ace,NN,DT,MD,Organic_Chemical,B,NA,2,0,B
can,MD,NN,VB,Quantitative_Concept,B,NA,4,8,B
interfere,VB,MD,IN,Functional_Concept,B,NA,0,0,B
with,IN,VB,.,Qualitative_Concept,B,NA,4,0,B
.,.,IN,end,NA,B,NA,0,0,B
since,IN,start,VB,Temporal_Concept,B,NA,0,0,B
be,VB,IN,IN,NA,B,NA,0,0,B
on,IN,VB,PRP,NA,B,NA,0,0,B
them,PRP,IN,VBP,NA,B,NA,4,0,B
i,VBP,PRP,VBP,Cell,B,NA,0,0,B
have,VBP,VBP,VBN,Qualitative_Concept,B,NA,0,0,B
have,VBN,VBP,VBN,Qualitative_Concept,B,NA,0,0,B
sore,VBN,VBN,NN,Qualitative_Concept,B,NA,0,0,B
neck,NN,VBN,CC,Body_Location_or_Region,B,organ,2,0,B
and,CC,NN,NNS,Idea_or_Concept,B,NA,4,0,B
headaches,NNS,CC,IN,Sign_or_Symptom,B,symptom,1,0,B
on,IN,NNS,NN,NA,B,NA,0,0,B
movement,NN,IN,CC,Organism_Function,B,symptom,0,0,B
and,CC,NN,WRB,Idea_or_Concept,B,NA,4,0,B
when,WRB,CC,JJ,Temporal_Concept,B,NA,0,0,B
i,JJ,WRB,NN,Cell,B,NA,0,0,B
cough,NN,JJ,.,Sign_or_Symptom,B,symptom,1,0,B
.,.,NN,end,NA,B,NA,0,0,B
my,PRP$,start,JJ,NA,B,NA,0,0,B
pulse,JJ,PRP$,VB,Health_Care_Activity,B,medication,0,0,B
be,VB,JJ,JJ,NA,B,NA,0,0,B
low,JJ,VB,CD,Qualitative_Concept,B,NA,4,4,B
40s,CD,JJ,IN,NA,B,NA,0,0,B
as,IN,CD,PRP$,NA,B,NA,0,0,B
its,PRP$,IN,JJ,NA,B,NA,0,0,B
low,JJ,PRP$,NN,Qualitative_Concept,B,NA,4,4,B
anyway,NN,JJ,CC,NA,B,NA,0,0,B
and,CC,NN,RB,Idea_or_Concept,B,NA,4,0,B
generally,RB,CC,VB,NA,B,NA,0,0,B
feel,VB,RB,NN,Mental_Process,B,NA,0,0,B
crap,NN,VB,NN,Body_Substance,B,organ,3,0,B
anyone,NN,NN,RB,NA,B,NA,0,0,B
else,RB,NN,VBP,Finding,B,NA,0,0,B
have,VBP,RB,NN,Qualitative_Concept,B,NA,0,0,B
experience,NN,VBP,DT,Mental_Process,B,NA,0,0,B
the,DT,NN,NN,NA,B,NA,4,0,B
ace,NN,DT,NN,Organic_Chemical,B,NA,2,0,B
work,NN,NN,RB,Occupational_Activity,B,NA,0,0,B
very,RB,NN,RB,Finding,B,NA,4,0,B
well,RB,RB,IN,Manufactured_Object,B,NA,1,0,B
for,IN,RB,NN,Qualitative_Concept,B,NA,0,0,B
me.,NN,IN,'',NA,B,NA,0,0,B
','',NN,end,NA,B,NA,0,0,B
hi,NN,start,VBZ,NA,B,NA,0,0,B
i,VBZ,NN,VBP,Cell,B,NA,0,0,B
hope,VBP,VBZ,PRP,Mental_Process,B,NA,0,0,B
it,PRP,VBP,VB,NA,B,NA,0,0,B
be,VB,PRP,JJ,NA,B,NA,0,0,B
ok,JJ,VB,TO,NA,B,NA,0,0,B
to,TO,JJ,VB,Spatial_Concept,I,NA,0,0,B
post,VB,TO,RB,Temporal_Concept,B,NA,0,0,B
here,RB,VB,NNS,NA,B,NA,4,13,B
i,NNS,RB,VBP,Cell,B,NA,0,0,B
have,VBP,NNS,VB,Qualitative_Concept,B,NA,0,0,B
be,VB,VBP,VBN,NA,B,NA,0,0,B
look,VBN,VB,IN,Organism_Attribute,B,NA,0,0,B
for,IN,VBN,DT,Qualitative_Concept,B,NA,0,0,B
some,DT,IN,NN,Quantitative_Concept,B,NA,4,8,B
reassurance,NN,DT,IN,Therapeutic_or_Preventive_Procedure,B,medication,0,0,B
about,IN,NN,PRP$,Qualitative_Concept,B,NA,0,0,B
my,PRP$,IN,JJ,NA,B,NA,0,0,B
high,JJ,PRP$,NN,Finding,I,NA,3,0,B
blood,NN,JJ,NN,Organism_Function,B,symptom,3,0,I
pressure,NN,NN,.,Organism_Function,I,symptom,3,0,I
.,.,NN,end,NA,B,NA,0,0,B
i,NN,start,VB,Cell,B,NA,0,0,B
be,VB,NN,CD,NA,B,NA,0,0,B
28,CD,VB,CC,NA,B,NA,0,0,B
and,CC,CD,VBP,Idea_or_Concept,B,NA,4,0,B
have,VBP,CC,JJ,Qualitative_Concept,B,NA,0,0,B
high,JJ,VBP,NN,Finding,I,NA,3,0,B
blood,NN,JJ,NN,Organism_Function,B,symptom,3,0,I
pressure,NN,NN,IN,Organism_Function,I,symptom,3,0,I
since,IN,NN,NN,Temporal_Concept,B,NA,0,0,B
i,NN,IN,VB,Cell,B,NA,0,0,B
be,VB,NN,CD,NA,B,NA,0,0,B
17,CD,VB,IN,NA,B,NA,0,0,B
with,IN,CD,DT,Qualitative_Concept,B,NA,4,0,B
no,DT,IN,NN,NA,B,NA,0,0,B
cause,NN,DT,NN,Conceptual_Entity,B,NA,0,0,B
identify,NN,NN,.,NA,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,RB,start,VB,Cell,B,NA,0,0,B
be,VB,RB,RB,NA,B,NA,0,0,B
not,RB,VB,JJ,Finding,I,NA,4,5,B
overweight,JJ,RB,CC,Sign_or_Symptom,B,symptom,0,0,B
but,CC,JJ,JJ,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B
i,JJ,CC,VBP,Cell,B,NA,0,0,B
do,VBP,JJ,RB,Finding,B,NA,0,0,B
not,RB,VBP,VB,Finding,I,NA,4,5,B
eat,VB,RB,RB,Organism_Function,B,symptom,4,9,B
particularly,RB,VB,RB,NA,B,NA,4,8,B
well,RB,RB,RB,Manufactured_Object,B,NA,1,0,B
either,RB,RB,.,Finding,B,NA,0,0,B
.,.,RB,end,NA,B,NA,0,0,B
my,PRP$,start,NN,NA,B,NA,0,0,B
blood,NN,PRP$,NN,Organism_Function,B,symptom,3,0,I
pressure,NN,NN,VB,Organism_Function,I,symptom,3,0,I
be,VB,NN,RB,NA,B,NA,0,0,B
reasonably,RB,VB,RB,NA,B,NA,0,0,B
well,RB,RB,VB,Manufactured_Object,B,NA,1,0,B
control,VB,RB,IN,Conceptual_Entity,B,NA,0,0,B
on,IN,VB,NN,NA,B,NA,0,0,B
ramipril,NN,IN,CC,Pharmacologic_Substance,B,NA,0,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
amlodipine,NN,CC,RB,Pharmacologic_Substance,I,NA,0,0,B
however,RB,NN,JJ,NA,B,NA,4,0,B
ive,JJ,RB,RB,Eukaryote,B,NA,0,0,B
now,RB,JJ,VBP,Temporal_Concept,B,NA,0,0,B
have,VBP,RB,TO,Qualitative_Concept,B,NA,0,0,B
to,TO,VBP,VB,Spatial_Concept,I,NA,0,0,B
switch,VB,TO,NN,Manufactured_Object,B,NA,0,0,B
blood,NN,VB,NN,Organism_Function,B,symptom,3,0,I
pressure,NN,NN,NNS,Organism_Function,I,symptom,3,0,I
meds,NNS,NN,TO,NA,B,NA,6,1,B
to,TO,NNS,VB,Spatial_Concept,I,NA,0,0,B
labetalol,VB,TO,IN,Pharmacologic_Substance,B,NA,0,0,B
as,IN,VB,NN,NA,B,NA,0,0,B
i,NN,IN,VB,Cell,B,NA,0,0,B
be,VB,NN,VBN,NA,B,NA,0,0,B
hop,VBN,VB,TO,Plant,B,NA,0,0,B
to,TO,VBN,VB,Spatial_Concept,I,NA,0,0,B
have,VB,TO,DT,Qualitative_Concept,B,NA,0,0,B
a,DT,VB,NN,NA,B,NA,0,0,B
baby,NN,DT,CC,Patient_or_Disabled_Group,B,NA,0,0,B
but,CC,NN,NNS,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B
i,NNS,CC,VBP,Cell,B,NA,0,0,B
do,VBP,NNS,RB,Finding,B,NA,0,0,B
not,RB,VBP,VB,Finding,I,NA,4,5,B
feel,VB,RB,IN,Mental_Process,B,NA,0,0,B
like,IN,VB,DT,Mental_Process,B,NA,0,0,B
this,DT,IN,VB,Eukaryote,B,NA,4,0,B
be,VB,DT,JJ,NA,B,NA,0,0,B
control,JJ,VB,PRP$,Conceptual_Entity,B,NA,0,0,B
my,PRP$,JJ,NN,NA,B,NA,0,0,B
blood,NN,PRP$,NN,Organism_Function,B,symptom,3,0,I
pressure,NN,NN,IN,Organism_Function,I,symptom,3,0,I
at,IN,NN,DT,NA,B,NA,0,0,B
all,DT,IN,.,Quantitative_Concept,B,NA,0,0,B
.,.,DT,end,NA,B,NA,0,0,B
i,NN,start,VB,Cell,B,NA,0,0,B
be,VB,NN,VBN,NA,B,NA,0,0,B
scar,VBN,VB,TO,Pathologic_Function,B,NA,4,8,B
to,TO,VBN,VB,Spatial_Concept,I,NA,0,0,B
take,VB,TO,PRP$,Health_Care_Activity,B,medication,0,0,B
my,PRP$,VB,NN,NA,B,NA,0,0,B
blood,NN,PRP$,NN,Organism_Function,B,symptom,3,0,I
pressure,NN,NN,IN,Organism_Function,I,symptom,3,0,I
at,IN,NN,NN,NA,B,NA,0,0,B
home,NN,IN,IN,Conceptual_Entity,B,NA,0,0,B
because,IN,NN,PRP,NA,B,NA,0,0,B
it,PRP,IN,VB,NA,B,NA,0,0,B
cause,VB,PRP,PRP,Conceptual_Entity,B,NA,0,0,B
me,PRP,VB,JJ,NA,B,NA,0,0,B
such,JJ,PRP,JJ,NA,B,NA,0,0,B
bad,JJ,JJ,NN,Finding,I,NA,4,5,B
anxiety,NN,JJ,RB,Mental_or_Behavioral_Dysfunction,B,symptom,1,0,B
however,RB,NN,RB,NA,B,NA,4,0,B
i,RB,RB,VBP,Cell,B,NA,0,0,B
have,VBP,RB,TO,Qualitative_Concept,B,NA,0,0,B
to,TO,VBP,VB,Spatial_Concept,I,NA,0,0,B
do,VB,TO,PRP,Finding,B,NA,0,0,B
it,PRP,VB,RBR,NA,B,NA,0,0,B
earlier,RBR,PRP,JJ,Temporal_Concept,B,NA,0,0,B
due,JJ,RBR,TO,Functional_Concept,B,NA,0,0,B
to,TO,JJ,JJ,Spatial_Concept,I,NA,0,0,B
bad,JJ,TO,NNS,Finding,I,NA,4,5,B
headache/nosebleeds,NNS,JJ,CC,NA,B,NA,0,0,B
and,CC,NNS,PRP,Idea_or_Concept,B,NA,4,0,B
it,PRP,CC,VB,NA,B,NA,0,0,B
be,VB,PRP,CD,NA,B,NA,0,0,B
155/110.,CD,VB,``,NA,B,NA,0,0,B
``,``,CD,end,NA,B,NA,0,0,B
my,PRP$,start,JJ,NA,B,NA,0,0,B
bp,JJ,PRP$,NN,Disease_or_Syndrome,I,disease,0,0,B
start,NN,JJ,VB,Temporal_Concept,B,NA,0,0,B
go,VB,NN,RB,NA,B,NA,0,0,B
up,RB,VB,RB,Spatial_Concept,B,NA,0,0,B
about,RB,RB,CD,Qualitative_Concept,B,NA,0,0,B
3months,CD,RB,NNS,NA,B,NA,0,0,B
ago,NNS,CD,.,NA,B,NA,4,10,B
.,.,NNS,end,NA,B,NA,0,0,B
i,NNS,start,VBP,Cell,B,NA,0,0,B
have,VBP,NNS,VB,Qualitative_Concept,B,NA,0,0,B
be,VB,VBP,IN,NA,B,NA,0,0,B
in,IN,VB,CC,Manufactured_Object,B,NA,0,0,B
and,CC,IN,IN,Idea_or_Concept,B,NA,4,0,B
out,IN,CC,IN,Spatial_Concept,B,NA,3,0,B
of,IN,IN,DT,NA,B,NA,0,0,B
the,DT,IN,NN,NA,B,NA,4,0,B
hospital,NN,DT,CD,Manufactured_Object,B,NA,6,2,B
3times,CD,NN,IN,NA,B,NA,0,0,B
in,IN,CD,CD,Manufactured_Object,B,NA,0,0,B
2weeks,CD,IN,.,NA,B,NA,0,0,B
.,.,CD,end,NA,B,NA,0,0,B
i,NN,start,VBP,Cell,B,NA,0,0,B
walk,VBP,NN,CD,Daily_or_Recreational_Activity,B,normal_activity,0,0,B
3,CD,VBP,NNS,Cell,I,NA,0,0,B
miles,NNS,CD,DT,Quantitative_Concept,B,NA,0,0,B
a,DT,NNS,NN,NA,B,NA,0,0,B
day,NN,DT,JJ,Temporal_Concept,B,NA,5,0,B
i,JJ,NN,VBP,Cell,B,NA,0,0,B
eat,VBP,JJ,JJ,Organism_Function,B,symptom,4,9,B
good,JJ,VBP,DT,Qualitative_Concept,B,NA,4,9,B
no,DT,JJ,NN,NA,B,NA,0,0,B
salt,NN,DT,VB,Pharmacologic_Substance,B,NA,0,0,B
drink,VB,NN,NN,Food,B,food,0,0,B
lot,NN,VB,IN,Idea_or_Concept,B,NA,0,0,B
of,IN,NN,NN,NA,B,NA,0,0,B
water,NN,IN,.,Pharmacologic_Substance,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
my,PRP$,start,NN,NA,B,NA,0,0,B
bp,NN,PRP$,DT,Disease_or_Syndrome,I,disease,0,0,B
this,DT,NN,NN,Eukaryote,B,NA,4,0,B
morning,NN,DT,VB,Temporal_Concept,B,NA,5,0,B
be,VB,NN,CD,NA,B,NA,0,0,B
210/95,CD,VB,IN,NA,B,NA,0,0,B
on,IN,CD,NN,NA,B,NA,0,0,B
july,NN,IN,CD,Qualitative_Concept,B,NA,5,1,B
03,CD,NN,PRP,NA,B,NA,0,0,B
it,PRP,CD,VB,NA,B,NA,0,0,B
be,VB,PRP,CD,NA,B,NA,0,0,B
201/110,CD,VB,DT,NA,B,NA,0,0,B
the,DT,CD,NN,NA,B,NA,4,0,B
va,NN,DT,NN,NA,B,NA,0,0,B
doctor,NN,NN,VBP,Professional_or_Occupational_Group,B,NA,6,2,B
add,VBP,NN,DT,Functional_Concept,B,NA,4,7,B
another,DT,VBP,NN,NA,B,NA,0,0,B
medication,NN,DT,NN,Pharmacologic_Substance,B,NA,6,1,B
i'am,NN,NN,RB,NA,B,NA,0,0,B
really,RB,NN,JJ,NA,B,NA,0,0,B
afraid,JJ,RB,NN,Mental_Process,B,NA,0,0,B
please,NN,JJ,DT,NA,B,NA,0,0,B
any,DT,NN,NN,Qualitative_Concept,B,NA,0,0,B
advise,NN,DT,MD,Activity,B,NA,0,0,B
would,MD,NN,VB,NA,B,NA,0,0,B
helpful.,VB,MD,``,NA,B,NA,0,0,B
``,``,VB,end,NA,B,NA,0,0,B
last,JJ,start,NN,Qualitative_Concept,B,NA,4,10,B
thursday,NN,JJ,NN,Temporal_Concept,B,NA,0,0,B
i,NN,NN,VBP,Cell,B,NA,0,0,B
have,VBP,NN,PRP$,Qualitative_Concept,B,NA,0,0,B
my,PRP$,VBP,NN,NA,B,NA,0,0,B
blood,NN,PRP$,NN,Organism_Function,B,symptom,3,0,I
pressure,NN,NN,NN,Organism_Function,I,symptom,3,0,I
check,NN,NN,IN,Activity,B,NA,2,0,B
at,IN,NN,NN,NA,B,NA,0,0,B
gps,NN,IN,CC,NA,B,NA,0,0,B
and,CC,NN,PRP,Idea_or_Concept,B,NA,4,0,B
it,PRP,CC,VB,NA,B,NA,0,0,B
be,VB,PRP,CD,NA,B,NA,0,0,B
143/93,CD,VB,WDT,NA,B,NA,0,0,B
which,WDT,CD,VB,NA,B,NA,0,0,B
be,VB,WDT,JJ,NA,B,NA,0,0,B
great,JJ,VB,IN,Quantitative_Concept,B,NA,4,9,B
as,IN,JJ,PRP,NA,B,NA,0,0,B
it,PRP,IN,VB,NA,B,NA,0,0,B
be,VB,PRP,DT,NA,B,NA,0,0,B
the,DT,VB,JJS,NA,B,NA,4,0,B
lowest,JJS,DT,PRP,Qualitative_Concept,B,NA,0,0,B
it,PRP,JJS,VBP,NA,B,NA,0,0,B
have,VBP,PRP,VB,Qualitative_Concept,B,NA,0,0,B
be,VB,VBP,IN,NA,B,NA,0,0,B
since,IN,VB,DT,Temporal_Concept,B,NA,0,0,B
the,DT,IN,NN,NA,B,NA,4,0,B
begin,NN,DT,IN,Temporal_Concept,B,NA,0,0,B
of,IN,NN,DT,NA,B,NA,0,0,B
the,DT,IN,NN,NA,B,NA,4,0,B
year,NN,DT,.,Temporal_Concept,B,NA,5,0,B
.,.,NN,end,NA,B,NA,0,0,B
friday,JJ,start,NN,Temporal_Concept,B,NA,0,0,B
morning,NN,JJ,PRP,Temporal_Concept,B,NA,5,0,B
it,PRP,NN,VB,NA,B,NA,0,0,B
be,VB,PRP,CD,NA,B,NA,0,0,B
171/114sat,CD,VB,CD,NA,B,NA,0,0,B
175/115,CD,CD,.,NA,B,NA,0,0,B
.,.,CD,end,NA,B,NA,0,0,B
sun,RB,start,CD,Natural_Phenomenon_or_Process,B,NA,0,0,B
180/123,CD,RB,'',NA,B,NA,0,0,B
','',CD,RB,NA,B,NA,0,0,B
so,RB,'',VB,NA,B,NA,0,0,B
get,VB,RB,RB,NA,B,NA,0,0,B
really,RB,VB,JJ,NA,B,NA,0,0,B
worry,JJ,RB,.,Finding,B,NA,0,0,B
.,.,JJ,end,NA,B,NA,0,0,B
also,RB,start,RB,NA,B,NA,0,0,B
very,RB,RB,JJ,Finding,B,NA,4,0,B
bad,JJ,RB,JJ,Finding,I,NA,4,5,B
right,JJ,JJ,NN,Spatial_Concept,B,NA,4,1,B
side,NN,JJ,NN,Spatial_Concept,I,NA,4,1,B
headache,NN,NN,.,Sign_or_Symptom,B,symptom,1,0,B
.,.,NN,end,NA,B,NA,0,0,B
phone,NN,start,NN,Manufactured_Object,B,NA,0,0,B
gp,NN,NN,WP,NA,B,NA,0,0,B
who,WP,NN,VBZ,NA,B,NA,0,0,B
ask,VBZ,WP,PRP,NA,B,NA,0,0,B
me,PRP,VBZ,TO,NA,B,NA,0,0,B
to,TO,PRP,VB,Spatial_Concept,I,NA,0,0,B
come,VB,TO,IN,Organic_Chemical,B,NA,0,0,B
in,IN,VB,NN,Manufactured_Object,B,NA,0,0,B
asap,NN,IN,CC,NA,B,NA,0,0,B
and,CC,NN,RB,Idea_or_Concept,B,NA,4,0,B
then,RB,CC,VB,Temporal_Concept,B,NA,4,0,B
admit,VB,RB,PRP,Health_Care_Activity,B,medication,0,0,B
me,PRP,VB,TO,NA,B,NA,0,0,B
to,TO,PRP,VB,Spatial_Concept,I,NA,0,0,B
hospital,VB,TO,.,Manufactured_Object,B,NA,6,2,B
.,.,VB,end,NA,B,NA,0,0,B
whilst,NN,start,IN,NA,B,NA,0,0,B
in,IN,NN,NN,Manufactured_Object,B,NA,0,0,B
hospital,NN,IN,NN,Manufactured_Object,B,NA,6,2,B
bp,NN,NN,VBP,Disease_or_Syndrome,I,disease,0,0,B
go,VBP,NN,RB,NA,B,NA,0,0,B
up,RB,VBP,TO,Spatial_Concept,B,NA,0,0,B
to,TO,RB,CD,Spatial_Concept,I,NA,0,0,B
210/145,CD,TO,IN,NA,B,NA,0,0,B
at,IN,CD,PRP$,NA,B,NA,0,0,B
its,PRP$,IN,JJS,NA,B,NA,0,0,B
worst,JJS,PRP$,JJ,Qualitative_Concept,B,NA,4,2,B
enalapril,JJ,JJS,NN,Pharmacologic_Substance,B,NA,0,0,B
dosage,NN,JJ,JJ,Quantitative_Concept,B,NA,0,0,B
double,JJ,NN,CC,Functional_Concept,B,NA,4,7,B
and,CC,JJ,VB,Idea_or_Concept,B,NA,4,0,B
bp,VB,CC,RB,Disease_or_Syndrome,I,disease,0,0,B
eventually,RB,VB,VB,NA,B,NA,0,0,B
settle,VB,RB,.,Neoplastic_Process,B,disease,0,0,B
.,.,VB,end,NA,B,NA,0,0,B
my,PRP$,start,NN,NA,B,NA,0,0,B
question,NN,PRP$,VB,Intellectual_Product,B,NA,0,0,B
be,VB,NN,WRB,NA,B,NA,0,0,B
why,WRB,VB,MD,NA,B,NA,0,0,B
would,MD,WRB,PRP,NA,B,NA,0,0,B
it,PRP,MD,VB,NA,B,NA,0,0,B
have,VB,PRP,RB,Qualitative_Concept,B,NA,0,0,B
suddenly,RB,VB,VBP,Finding,B,NA,0,0,B
shoot,VBP,RB,RP,Idea_or_Concept,B,NA,4,8,B
up,RP,VBP,IN,Spatial_Concept,B,NA,0,0,B
like,IN,RP,DT,Mental_Process,B,NA,0,0,B
that,DT,IN,.,NA,B,NA,4,0,B
.,.,DT,end,NA,B,NA,0,0,B
also,RB,start,VB,NA,B,NA,0,0,B
be,VB,RB,VBN,NA,B,NA,0,0,B
headache,VBN,VB,JJ,Sign_or_Symptom,B,symptom,1,0,B
normal,JJ,VBN,IN,Qualitative_Concept,B,NA,4,6,B
with,IN,JJ,RB,Qualitative_Concept,B,NA,4,0,B
very,RB,IN,JJ,Finding,B,NA,4,0,B
high,JJ,RB,NN,Finding,I,NA,3,0,B
bp,NN,JJ,NN,Disease_or_Syndrome,I,disease,0,0,B
i,NN,NN,RB,Cell,B,NA,0,0,B
rarely,RB,NN,VBP,Qualitative_Concept,B,NA,4,8,B
suffer,VBP,RB,IN,Mental_or_Behavioral_Dysfunction,B,symptom,0,0,B
from,IN,VBP,NNS,Qualitative_Concept,B,NA,0,0,B
headaches,NNS,IN,.,Sign_or_Symptom,B,symptom,1,0,B
.,.,NNS,end,NA,B,NA,0,0,B
have,VB,start,NN,Qualitative_Concept,B,NA,0,0,B
anything,NN,VB,JJ,NA,B,NA,0,0,B
similar,JJ,NN,NN,Qualitative_Concept,B,NA,0,0,B
happen,NN,JJ,TO,Activity,B,NA,0,0,B
to,TO,NN,JJ,Spatial_Concept,I,NA,0,0,B
other,JJ,TO,NNS,Pharmacologic_Substance,B,NA,4,13,B
people,NNS,JJ,.,Population_Group,B,NA,0,0,B
?,.,NNS,'',NA,B,NA,0,0,B
'','',.,NN,NA,B,NA,0,0,B
],NN,'',end,NA,B,NA,0,0,B
[,VB,start,PRP$,NA,B,NA,0,0,B
my,PRP$,VB,NN,NA,B,NA,0,0,B
baby,NN,PRP$,VB,Food,B,food,0,0,B
be,VB,NN,CD,NA,B,NA,0,0,B
8,CD,VB,NNS,NA,B,NA,0,0,B
months,NNS,CD,JJ,Temporal_Concept,B,NA,5,0,B
old,JJ,NNS,.,Temporal_Concept,B,NA,4,14,B
.,.,JJ,end,NA,B,NA,0,0,B
my,PRP$,start,JJ,NA,B,NA,0,0,B
baby,JJ,PRP$,JJ,Food,B,food,0,0,B
start,JJ,JJ,NN,Temporal_Concept,B,NA,0,0,B
eat,NN,JJ,JJ,Organism_Function,B,symptom,4,9,B
solid,JJ,NN,NNS,Food,B,food,4,9,B
foods,NNS,JJ,VBP,Food,I,food,0,0,B
contain,VBP,NNS,NNS,Functional_Concept,B,NA,0,0,B
gluten,NNS,VBP,.,Biologically_Active_Substance,B,NA,0,0,B
.,.,NNS,end,NA,B,NA,0,0,B
my,PRP$,start,NN,NA,B,NA,0,0,B
baby,NN,PRP$,MD,Food,B,food,0,0,B
may,MD,NN,VB,Temporal_Concept,B,NA,5,1,B
fail,VB,MD,TO,Functional_Concept,B,NA,0,0,B
to,TO,VB,VB,NA,B,NA,0,0,B
grow,VB,TO,CC,NA,B,NA,0,0,B
or,CC,VB,TO,NA,B,NA,0,0,B
to,TO,CC,VB,NA,B,NA,0,0,B
gain,VB,TO,NN,Health_Care_Activity,B,medication,0,0,B
weight,NN,VB,.,Health_Care_Activity,I,medication,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
like,IN,start,NN,Mental_Process,B,NA,0,0,B
food,NN,IN,VB,Food,B,food,0,0,B
be,VB,NN,RB,NA,B,NA,0,0,B
not,RB,VB,VB,Functional_Concept,B,NA,4,5,B
be,VB,RB,RB,NA,B,NA,0,0,B
absorb,RB,VB,RB,NA,B,NA,0,0,B
properly,RB,RB,DT,NA,B,NA,0,0,B
the,DT,RB,NN,NA,B,NA,4,0,B
stool,NN,DT,VB,Body_Substance,B,organ,2,0,B
