word,pos,prepos,nxtpos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO,tag,bio
and,CC,NN,NN,Finding,I,NA,4,0,B,na,B
sneezing.,NN,CC,'',NA,B,NA,0,0,B,na,B
','',NN,end,NA,B,NA,0,0,B,na,B
never,RB,start,VBP,Temporal_Concept,B,NA,4,5,B,na,B
have,VBP,RB,DT,Qualitative_Concept,B,NA,0,0,B,na,B
the,DT,VBP,NN,NA,B,NA,4,0,B,na,B
chicken,NN,DT,NN,Disease_or_Syndrome,B,disease,0,0,B,na,B
pox,NN,NN,IN,Disease_or_Syndrome,I,disease,0,0,B,na,B
as,IN,NN,DT,NA,B,NA,0,0,B,na,B
a,DT,IN,NN,Qualitative_Concept,B,NA,0,0,B,na,B
kid,NN,DT,CC,Family_Group,B,NA,0,0,B,na,B
and,CC,NN,VB,Finding,I,NA,4,0,B,na,B
start,VB,CC,VB,Temporal_Concept,B,NA,0,0,B,na,B
get,VB,VB,RB,NA,B,NA,0,0,B,na,B
severely,RB,VB,JJ,Qualitative_Concept,B,NA,4,2,B,na,B
itchy,JJ,RB,IN,Sign_or_Symptom,B,symptom,1,0,B,na,B
about,IN,JJ,CD,Qualitative_Concept,B,NA,0,0,B,na,B
3,CD,IN,NNS,Temporal_Concept,B,NA,0,0,B,na,B
weeks,NNS,CD,RB,Temporal_Concept,I,NA,5,0,B,na,B
back,RB,NNS,.,Body_Location_or_Region,B,organ,4,1,B,na,B
.,.,RB,end,NA,B,NA,0,0,B,na,B
originally,RB,start,RB,NA,B,NA,0,0,B,na,B
just,RB,RB,VB,NA,B,NA,0,0,B,na,B
think,VB,RB,RB,Mental_Process,B,NA,4,8,B,na,B
i,RB,VB,VB,NA,B,NA,0,0,B,na,B
be,VB,RB,VBP,NA,B,NA,0,0,B,na,B
have,VBP,VB,DT,Qualitative_Concept,B,NA,0,0,B,na,B
a,DT,VBP,NN,Qualitative_Concept,B,NA,0,0,B,na,B
reaction,NN,DT,TO,Functional_Concept,B,NA,0,0,B,na,B
to,TO,NN,NN,NA,B,NA,0,0,B,na,B
something,NN,TO,CC,NA,B,NA,0,0,B,na,B
but,CC,NN,NN,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B,na,B
start,NN,CC,TO,Temporal_Concept,B,NA,0,0,B,na,B
to,TO,NN,VB,NA,B,NA,0,0,B,na,B
get,VB,TO,DT,NA,B,NA,0,0,B,na,B
a,DT,VB,NN,Qualitative_Concept,B,NA,0,0,B,na,B
lot,NN,DT,IN,Qualitative_Concept,I,NA,0,0,B,na,B
of,IN,NN,NNS,NA,B,NA,0,0,B,na,B
rashes,NNS,IN,CC,Sign_or_Symptom,B,symptom,1,0,B,na,B
and,CC,NNS,RB,Finding,I,NA,4,0,B,na,B
then,RB,CC,DT,Temporal_Concept,B,NA,4,0,B,na,B
the,DT,RB,NN,NA,B,NA,4,0,B,na,B
spot,NN,DT,.,Fish,B,NA,0,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
but,CC,start,JJ,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B,na,B
new,JJ,CC,NN,Qualitative_Concept,B,NA,0,0,B,na,B
round,NN,JJ,IN,Spatial_Concept,B,NA,0,0,B,na,B
of,IN,NN,NN,NA,B,NA,0,0,B,na,B
spot,NN,IN,NN,Fish,B,NA,0,0,B,na,B
start,NN,NN,TO,Temporal_Concept,B,NA,0,0,B,na,B
to,TO,NN,VB,NA,B,NA,0,0,B,na,B
come,VB,TO,RB,Organic_Chemical,B,NA,0,0,B,na,B
include,RB,VB,RB,Idea_or_Concept,B,NA,0,0,B,na,B
even,RB,RB,DT,NA,B,NA,0,0,B,na,B
this,DT,RB,JJ,Eukaryote,B,NA,4,0,B,na,B
past,JJ,DT,NN,Temporal_Concept,B,NA,4,10,B,na,B
weekend,NN,JJ,RB,Temporal_Concept,B,NA,0,0,B,na,B
thankfully,RB,NN,IN,NA,B,NA,0,0,B,na,B
after,IN,RB,DT,Temporal_Concept,B,NA,4,10,B,na,B
a,DT,IN,JJ,Qualitative_Concept,B,NA,0,0,B,na,B
few,JJ,DT,NNS,Temporal_Concept,B,NA,4,8,B,na,B
days,NNS,JJ,DT,Temporal_Concept,I,NA,5,0,B,na,B
those,DT,NNS,VBP,NA,B,NA,0,0,B,na,B
seem,VBP,DT,TO,NA,B,NA,0,0,B,na,B
to,TO,VBP,VB,NA,B,NA,0,0,B,na,B
have,VB,TO,VBN,Qualitative_Concept,B,NA,0,0,B,na,B
crust,VBN,VB,RP,Acquired_Abnormality,B,NA,0,0,B,na,B
out,RP,VBN,.,Spatial_Concept,B,NA,3,0,B,na,B
.,.,RP,end,NA,B,NA,0,0,B,na,B
try,NN,start,TO,NA,B,NA,0,0,B,na,B
to,TO,NN,VB,NA,B,NA,0,0,B,na,B
go,VB,TO,RB,NA,B,NA,0,0,B,na,B
back,RB,VB,TO,Body_Location_or_Region,B,organ,4,1,B,na,B
to,TO,RB,PRP$,NA,B,NA,0,0,B,na,B
my,PRP$,TO,JJ,NA,B,NA,0,0,B,na,B
uni,JJ,PRP$,NN,Functional_Concept,B,NA,0,0,B,na,B
today,NN,JJ,TO,Organic_Chemical,B,NA,5,0,B,na,B
to,TO,NN,VB,NA,B,NA,0,0,B,na,B
get,VB,TO,JJ,NA,B,NA,0,0,B,na,B
outside,JJ,VB,CC,Spatial_Concept,B,NA,0,0,B,na,B
and,CC,JJ,VB,Finding,I,NA,4,0,B,na,B
meet,VB,CC,DT,Phenomenon_or_Process,B,NA,0,0,B,na,B
a,DT,VB,NN,Qualitative_Concept,B,NA,0,0,B,na,B
friend,NN,DT,IN,Population_Group,B,NA,4,0,B,na,B
from,IN,NN,NN,Qualitative_Concept,B,NA,0,0,B,na,B
lunch,NN,IN,.,Daily_or_Recreational_Activity,B,normal_activity,0,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
hit,NN,start,IN,Functional_Concept,B,NA,1,0,B,na,B
with,IN,NN,JJ,Qualitative_Concept,B,NA,4,0,B,na,B
major,JJ,IN,NN,Qualitative_Concept,B,NA,0,0,B,na,B
exhaustion,NN,JJ,IN,Sign_or_Symptom,B,symptom,0,0,B,na,B
about,IN,NN,DT,Qualitative_Concept,B,NA,0,0,B,na,B
an,DT,IN,NN,NA,B,NA,0,0,B,na,B
hour,NN,DT,IN,Temporal_Concept,B,NA,5,0,B,na,B
into,IN,NN,PRP$,Functional_Concept,B,NA,0,0,B,na,B
my,PRP$,IN,NN,NA,B,NA,0,0,B,na,B
bus,NN,PRP$,NN,Manufactured_Object,B,NA,0,0,B,na,B
ride,NN,NN,CC,NA,B,NA,0,0,B,na,B
and,CC,NN,RB,Finding,I,NA,4,0,B,na,B
also,RB,CC,VBP,NA,B,NA,0,0,B,na,B
have,VBP,RB,VB,Qualitative_Concept,B,NA,0,0,B,na,B
be,VB,VBP,VBN,NA,B,NA,0,0,B,na,B
experience,VBN,VB,JJ,Mental_Process,B,NA,0,0,B,na,B
extreme,JJ,VBN,NN,Qualitative_Concept,B,NA,4,2,B,na,B
nausea,NN,JJ,NN,Sign_or_Symptom,B,symptom,1,0,B,na,B
yesterday,NN,NN,CC,NA,B,NA,5,0,B,na,B
and,CC,NN,DT,Finding,I,NA,4,0,B,na,B
all,DT,CC,IN,Quantitative_Concept,B,NA,0,0,B,na,B
of,IN,DT,NN,NA,B,NA,0,0,B,na,B
today,NN,IN,.,Organic_Chemical,B,NA,5,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
lie,NN,start,IN,Spatial_Concept,B,NA,0,0,B,na,B
in,IN,NN,NN,Finding,I,NA,0,0,B,na,B
bed,NN,IN,CC,Spatial_Concept,I,NA,0,0,B,na,B
and,CC,NN,VB,Finding,I,NA,4,0,B,na,B
feel,VB,CC,NN,Mental_Process,B,NA,0,0,B,na,B
alot,NN,VB,IN,NA,B,NA,0,0,B,na,B
of,IN,NN,NN,NA,B,NA,0,0,B,na,B
nausea,NN,IN,CC,Sign_or_Symptom,B,symptom,1,0,B,na,B
and,CC,NN,NN,Finding,I,NA,4,0,B,na,B
fatigue,NN,CC,CC,Sign_or_Symptom,B,symptom,3,0,B,na,B
and,CC,NN,NN,Finding,I,NA,4,0,B,na,B
fever.,NN,CC,'',NA,B,NA,1,0,B,na,B
','',NN,NN,NA,B,NA,0,0,B,na,B
],NN,'',end,NA,B,NA,0,0,B,na,B
[,NN,start,NN,NA,B,NA,0,0,B,na,B
i,NN,NN,VB,NA,B,NA,0,0,B,na,B
be,VB,NN,VBN,NA,B,NA,0,0,B,na,B
feel,VBN,VB,JJ,Mental_Process,B,NA,0,0,B,na,B
abdominal,JJ,VBN,NN,Sign_or_Symptom,B,symptom,1,0,B,na,B
pain,NN,JJ,RB,Sign_or_Symptom,I,symptom,1,0,I,na,B
just,RB,NN,IN,NA,B,NA,0,0,B,na,B
below,IN,RB,DT,Spatial_Concept,B,NA,4,1,B,na,B
the,DT,IN,NN,NA,B,NA,4,0,B,na,B
rib,NN,DT,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
it,PRP,start,RB,NA,B,NA,0,0,B,na,B
usually,RB,PRP,VBP,Intellectual_Product,B,NA,4,6,B,na,B
build,VBP,RB,RP,Conceptual_Entity,B,NA,4,7,B,na,B
up,RP,VBP,RB,NA,B,NA,4,7,I,na,B
quickly,RB,RP,IN,NA,B,NA,0,0,B,na,B
over,IN,RB,DT,Spatial_Concept,B,NA,0,0,B,na,B
a,DT,IN,JJ,NA,B,NA,0,0,B,na,B
few,JJ,DT,NNS,Temporal_Concept,B,NA,4,8,B,na,B
hours,NNS,JJ,CC,Temporal_Concept,I,NA,5,0,B,na,B
and,CC,NNS,JJ,Idea_or_Concept,B,NA,4,0,B,na,B
last,JJ,CC,IN,Qualitative_Concept,B,NA,4,10,B,na,B
for,IN,JJ,JJ,Qualitative_Concept,B,NA,0,0,B,na,B
several,JJ,IN,NNS,Finding,B,NA,4,8,B,na,B
days,NNS,JJ,.,Finding,I,NA,5,0,B,na,B
.,.,NNS,end,NA,B,NA,0,0,B,na,B
the,DT,start,NN,NA,B,NA,4,0,B,na,B
pain,NN,DT,RB,Sign_or_Symptom,I,symptom,1,0,I,na,B
sometimes,RB,NN,VB,Temporal_Concept,B,NA,4,8,B,na,B
become,VB,RB,JJ,NA,B,NA,0,0,B,na,B
severe,JJ,VB,CC,Qualitative_Concept,B,NA,4,2,B,na,B
and,CC,JJ,VB,Idea_or_Concept,B,NA,4,0,B,na,B
be,VB,CC,RB,NA,B,NA,0,0,B,na,B
typically,RB,VB,VBN,NA,B,NA,0,0,B,na,B
felt,VBN,RB,NN,NA,B,NA,0,0,B,na,B
spread,NN,VBN,IN,Qualitative_Concept,B,NA,4,7,B,na,B
through,IN,NN,TO,Functional_Concept,B,NA,0,0,B,na,B
to,TO,IN,DT,Functional_Concept,I,NA,0,0,B,na,B
the,DT,TO,NN,NA,B,NA,4,0,B,na,B
back,NN,DT,.,Body_Location_or_Region,B,organ,4,1,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
the,DT,start,NN,NA,B,NA,4,0,B,na,B
pain,NN,DT,VB,Sign_or_Symptom,I,symptom,1,0,I,na,B
be,VB,NN,VBN,NA,B,NA,0,0,B,na,B
aggravate,VBN,VB,IN,Finding,B,NA,4,7,B,na,B
by,IN,VBN,NN,Finding,I,NA,0,0,B,na,B
eat,NN,IN,CC,Organism_Function,B,symptom,4,9,B,na,B
and,CC,NN,RB,Idea_or_Concept,B,NA,4,0,B,na,B
slowly,RB,CC,JJ,Qualitative_Concept,B,NA,4,8,B,na,B
grow,JJ,RB,NN,NA,B,NA,0,0,B,na,B
worse,NN,JJ,.,Finding,B,NA,4,2,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
i,NNS,start,VBP,NA,B,NA,0,0,B,na,B
have,VBP,NNS,VBN,Qualitative_Concept,B,NA,0,0,B,na,B
kidney,VBN,VBP,NNS,Sign_or_Symptom,B,symptom,2,0,B,na,B
problems,NNS,VBN,.,Sign_or_Symptom,I,symptom,3,0,B,na,B
.,.,NNS,end,NA,B,NA,0,0,B,na,B
sometimes,RB,start,JJ,Temporal_Concept,B,NA,4,8,B,na,B
i,JJ,RB,NN,NA,B,NA,0,0,B,na,B
vomit,NN,JJ,CC,Body_Substance,B,organ,1,0,B,na,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B,na,B
temperature,NN,CC,NN,Quantitative_Concept,B,NA,0,0,B,na,B
rise,NN,NN,RB,Plant,B,NA,4,7,B,na,B
suddenly,RB,NN,.,Finding,B,NA,0,0,B,na,B
.,.,RB,end,NA,B,NA,0,0,B,na,B
i,NNS,start,VBP,NA,B,NA,0,0,B,na,B
have,VBP,NNS,JJ,Qualitative_Concept,B,NA,0,0,B,na,B
low,JJ,VBP,NN,Finding,B,NA,4,4,B,na,B
blood,NN,JJ,NN,Finding,I,NA,2,0,B,na,B
pressure.,NN,NN,POS,NA,B,NA,0,0,B,na,B
',POS,NN,NN,NA,B,NA,0,0,B,na,B
],NN,POS,end,NA,B,NA,0,0,B,na,B
[,NN,start,NN,NA,B,NA,0,0,B,na,B
i,NN,NN,VB,NA,B,NA,0,0,B,na,B
be,VB,NN,DT,NA,B,NA,0,0,B,na,B
a,DT,VB,CD,Qualitative_Concept,B,NA,0,0,B,na,B
24,CD,DT,NNS,NA,B,NA,0,0,B,na,B
years,NNS,CD,JJ,Temporal_Concept,B,NA,5,0,B,na,B
old,JJ,NNS,NN,Temporal_Concept,B,NA,4,14,B,na,B
male,NN,JJ,.,Organism_Attribute,B,NA,4,12,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
i,NN,start,VBP,NA,B,NA,0,0,B,na,B
have,VBP,NN,DT,Qualitative_Concept,B,NA,0,0,B,na,B
an,DT,VBP,JJ,NA,B,NA,0,0,B,na,B
unprotected,JJ,DT,JJ,Finding,B,NA,0,0,B,na,B
sexual,JJ,JJ,NN,Finding,I,NA,0,0,B,na,B
intercourse,NN,JJ,IN,Finding,I,NA,0,0,B,na,B
with,IN,NN,DT,Qualitative_Concept,B,NA,4,0,B,na,B
a,DT,IN,NN,Qualitative_Concept,B,NA,0,0,B,na,B
female,NN,DT,IN,Organism_Attribute,B,NA,4,13,B,na,B
in,IN,NN,JJ,Sign_or_Symptom,I,symptom,1,0,I,na,B
chile,JJ,IN,CD,Geographic_Area,B,NA,1,0,B,na,B
two,CD,JJ,NNS,Quantitative_Concept,B,NA,0,0,B,na,B
years,NNS,CD,RB,Temporal_Concept,B,NA,5,0,B,na,B
ago,RB,NNS,.,NA,B,NA,4,10,B,na,B
.,.,RB,end,NA,B,NA,0,0,B,na,B
three,CD,start,NNS,Quantitative_Concept,B,NA,0,0,B,na,B
weeks,NNS,CD,RB,Temporal_Concept,B,NA,5,0,B,na,B
later,RB,NNS,RB,Temporal_Concept,B,NA,4,10,B,na,B
fever,RB,RB,IN,Finding,B,NA,1,0,B,na,B
for,IN,RB,DT,Finding,I,NA,0,0,B,na,B
a,DT,IN,NN,Qualitative_Concept,B,NA,0,0,B,na,B
day,NN,DT,CC,Temporal_Concept,B,NA,5,0,B,na,B
or,CC,NN,CD,NA,B,NA,0,0,B,na,B
two,CD,CC,NN,Quantitative_Concept,B,NA,0,0,B,na,B
follow,NN,CD,IN,Temporal_Concept,B,NA,0,0,B,na,B
by,IN,NN,DT,Temporal_Concept,I,NA,0,0,B,na,B
an,DT,IN,JJ,NA,B,NA,0,0,B,na,B
oral,JJ,DT,NN,Disease_or_Syndrome,B,disease,0,0,B,na,B
thrush,NN,JJ,.,Disease_or_Syndrome,I,disease,0,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
6,CD,start,NNS,NA,B,NA,0,0,B,na,B
weeks,NNS,CD,RB,Temporal_Concept,B,NA,5,0,B,na,B
later,RB,NNS,VBP,Temporal_Concept,B,NA,4,10,B,na,B
explosive,VBP,RB,NNS,Disease_or_Syndrome,B,disease,0,0,B,na,B
diarrhea,NNS,VBP,RB,Disease_or_Syndrome,I,disease,1,0,B,na,B
fever,RB,NNS,IN,Finding,B,NA,1,0,B,na,B
for,IN,RB,RB,Finding,I,NA,0,0,B,na,B
about,RB,IN,CD,Qualitative_Concept,B,NA,0,0,B,na,B
5,CD,RB,NNS,Temporal_Concept,B,NA,0,0,B,na,B
days,NNS,CD,.,Temporal_Concept,I,NA,5,0,B,na,B
.,.,NNS,end,NA,B,NA,0,0,B,na,B
maybe,RB,start,NN,Finding,B,NA,0,0,B,na,B
i,NN,RB,MD,NA,B,NA,0,0,B,na,B
should,MD,NN,VB,NA,B,NA,2,0,B,na,B
mention,VB,MD,IN,NA,B,NA,0,0,B,na,B
that,IN,VB,NN,NA,B,NA,4,0,B,na,B
i,NN,IN,VBP,NA,B,NA,0,0,B,na,B
have,VBP,NN,DT,Qualitative_Concept,B,NA,0,0,B,na,B
an,DT,VBP,JJ,NA,B,NA,0,0,B,na,B
extreme,JJ,DT,NN,Qualitative_Concept,B,NA,4,2,B,na,B
food,NN,JJ,NN,Food,B,food,0,0,B,na,B
poison,NN,NN,CD,Hazardous_or_Poisonous_Substance,B,NA,0,0,B,na,B
two,CD,NN,NNS,Quantitative_Concept,B,NA,0,0,B,na,B
weeks,NNS,CD,IN,Temporal_Concept,B,NA,5,0,B,na,B
before,IN,NNS,PRP$,Temporal_Concept,B,NA,4,10,B,na,B
my,PRP$,IN,NN,NA,B,NA,0,0,B,na,B
exposure,NN,PRP$,IN,Clinical_Attribute,B,NA,0,0,B,na,B
during,IN,NN,DT,Temporal_Concept,B,NA,0,0,B,na,B
a,DT,IN,NN,Qualitative_Concept,B,NA,0,0,B,na,B
trip,NN,DT,IN,Phenomenon_or_Process,B,NA,4,7,B,na,B
in,IN,NN,NN,Sign_or_Symptom,I,symptom,1,0,I,na,B
bolivia,NN,IN,.,Geographic_Area,B,NA,0,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
few,JJ,start,NNS,Quantitative_Concept,B,NA,4,8,B,na,B
months,NNS,JJ,IN,Temporal_Concept,B,NA,5,0,B,na,B
after,IN,NNS,NN,Temporal_Concept,B,NA,4,10,B,na,B
i,NN,IN,VBP,NA,B,NA,0,0,B,na,B
have,VBP,NN,DT,Qualitative_Concept,B,NA,0,0,B,na,B
a,DT,VBP,NN,Qualitative_Concept,B,NA,0,0,B,na,B
recur,NN,DT,NN,Phenomenon_or_Process,B,NA,0,0,B,na,B
pain,NN,NN,IN,Sign_or_Symptom,B,symptom,1,0,I,na,B
in,IN,NN,DT,Sign_or_Symptom,I,symptom,1,0,I,na,B
the,DT,IN,NN,NA,B,NA,4,0,B,na,B
leave,NN,DT,NN,NA,B,NA,4,1,B,na,B
knee,NN,NN,RB,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B,na,B
still,RB,NN,JJ,NA,B,NA,0,0,B,na,B
painful,JJ,RB,RB,Sign_or_Symptom,B,symptom,0,0,B,na,B
sometimes,RB,JJ,.,Temporal_Concept,B,NA,4,8,B,na,B
.,.,RB,end,NA,B,NA,0,0,B,na,B
a,DT,start,NN,Qualitative_Concept,B,NA,0,0,B,na,B
year,NN,DT,IN,Temporal_Concept,B,NA,5,0,B,na,B
after,IN,NN,DT,Temporal_Concept,B,NA,4,10,B,na,B
the,DT,IN,NN,NA,B,NA,4,0,B,na,B
exposure,NN,DT,NN,Clinical_Attribute,B,NA,0,0,B,na,B
i,NN,NN,VBP,NA,B,NA,0,0,B,na,B
have,VBP,NN,NN,Qualitative_Concept,B,NA,0,0,B,na,B
something,NN,VBP,IN,NA,B,NA,0,0,B,na,B
like,IN,NN,NN,Mental_Process,B,NA,0,0,B,na,B
kidney,NN,IN,NN,Disease_or_Syndrome,B,disease,3,0,B,na,B
stone,NN,NN,NN,Disease_or_Syndrome,I,disease,3,0,I,na,B
pain,NN,NN,FW,Sign_or_Symptom,B,symptom,1,0,I,na,B
etc,FW,NN,CC,NA,B,NA,0,0,B,na,B
but,CC,FW,RB,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B,na,B
echography,RB,CC,VBP,Diagnostic_Procedure,B,NA,6,3,B,na,B
do,VBP,RB,RB,Finding,B,NA,0,0,B,na,B
not,RB,VBP,VB,Finding,I,NA,4,5,B,na,B
show,VB,RB,NN,Animal,B,NA,0,0,B,na,B
anything,NN,VB,.,NA,B,NA,0,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
bloodwork,NN,start,NN,NA,B,NA,0,0,B,na,B
show,NN,NN,JJ,Animal,B,NA,0,0,B,na,B
elevate,JJ,NN,NN,Qualitative_Concept,B,NA,0,0,B,na,B
tsh,NN,JJ,IN,NA,B,NA,0,0,B,na,B
though,IN,NN,NN,NA,B,NA,4,0,B,na,B
hypothyroidism,NN,IN,WDT,Disease_or_Syndrome,B,disease,3,0,B,na,B
which,WDT,NN,VB,NA,B,NA,0,0,B,na,B
be,VB,WDT,JJ,NA,B,NA,0,0,B,na,B
uncommon,JJ,VB,IN,Qualitative_Concept,B,NA,4,8,B,na,B
for,IN,JJ,NN,Finding,I,NA,0,0,B,na,B
someone,NN,IN,PRP$,NA,B,NA,0,0,B,na,B
my,PRP$,NN,NN,NA,B,NA,0,0,B,na,B
age,NN,PRP$,.,Organism_Attribute,B,NA,4,14,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
right,RB,start,RB,Spatial_Concept,B,NA,4,1,B,na,B
now,RB,RB,PRP$,Temporal_Concept,B,NA,0,0,B,na,B
my,PRP$,RB,NNS,NA,B,NA,0,0,B,na,B
symptoms,NNS,PRP$,VB,Sign_or_Symptom,B,symptom,0,0,B,na,B
be,VB,NNS,DT,NA,B,NA,0,0,B,na,B
a,DT,VB,NN,Qualitative_Concept,B,NA,0,0,B,na,B
lot,NN,DT,IN,Qualitative_Concept,I,NA,0,0,B,na,B
of,IN,NN,NN,NA,B,NA,0,0,B,na,B
blood,NN,IN,IN,Sign_or_Symptom,B,symptom,1,0,B,na,B
in,IN,NN,NN,Sign_or_Symptom,I,symptom,1,0,I,na,B
stool,NN,IN,IN,Sign_or_Symptom,I,symptom,1,0,I,na,B
for,IN,NN,DT,Finding,I,NA,0,0,B,na,B
a,DT,IN,JJ,Qualitative_Concept,B,NA,0,0,B,na,B
few,JJ,DT,NNS,Quantitative_Concept,B,NA,4,8,B,na,B
months,NNS,JJ,RB,Temporal_Concept,B,NA,5,0,B,na,B
now,RB,NNS,VBP,Temporal_Concept,B,NA,0,0,B,na,B
constipation,VBP,RB,JJ,Sign_or_Symptom,B,symptom,1,0,B,na,B
dry,JJ,VBP,NN,Sign_or_Symptom,B,symptom,1,0,B,na,B
skin,NN,JJ,NN,Finding,B,NA,2,0,B,na,B
extreme,NN,NN,NN,Qualitative_Concept,B,NA,4,2,B,na,B
fatigue,NN,NN,NN,Sign_or_Symptom,B,symptom,3,0,B,na,B
alcohol,NN,NN,NN,Finding,B,NA,0,0,B,na,B
intolerance,NN,NN,JJ,Finding,I,NA,0,0,B,na,B
extreme,JJ,NN,NN,Qualitative_Concept,B,NA,4,2,B,na,B
dandruff,NN,JJ,JJ,Disease_or_Syndrome,B,disease,3,0,B,na,B
white,JJ,NN,NN,Finding,B,NA,4,15,B,na,B
tongue,NN,JJ,NN,Finding,I,NA,2,0,B,na,B
recur,NN,NN,NN,Phenomenon_or_Process,B,NA,0,0,B,na,B
hairline,NN,NN,NN,NA,B,NA,0,0,B,na,B
spot,NN,NN,IN,Finding,I,NA,0,0,B,na,B
in,IN,NN,PRP$,Sign_or_Symptom,I,symptom,1,0,I,na,B
my,PRP$,IN,NN,NA,B,NA,0,0,B,na,B
neck,NN,PRP$,NN,Sign_or_Symptom,B,symptom,2,0,B,na,B
chest,NN,NN,NN,Sign_or_Symptom,B,symptom,1,0,B,na,B
pain,NN,NN,JJ,Sign_or_Symptom,B,symptom,1,0,I,na,B
i,JJ,NN,VBP,NA,B,NA,0,0,B,na,B
think,VBP,JJ,EX,Mental_Process,B,NA,4,8,B,na,B
there,EX,VBP,VB,NA,B,NA,4,0,B,na,B
be,VB,EX,JJR,NA,B,NA,0,0,B,na,B
more,JJR,VB,.,Functional_Concept,B,NA,4,7,B,na,B
.,.,JJR,end,NA,B,NA,0,0,B,na,B
i,NNS,start,VBP,NA,B,NA,0,0,B,na,B
have,VBP,NNS,VB,Qualitative_Concept,B,NA,0,0,B,na,B
be,VB,VBP,IN,NA,B,NA,0,0,B,na,B
of,IN,VB,NN,NA,B,NA,0,0,B,na,B
course,NN,IN,NN,Temporal_Concept,B,NA,0,0,B,na,B
test,NN,NN,IN,Finding,B,NA,6,3,B,na,B
for,IN,NN,NN,Finding,I,NA,0,0,B,na,B
hiv,NN,IN,NN,Finding,I,NA,3,0,B,na,B
multiple,NN,NN,NN,Quantitative_Concept,B,NA,4,7,B,na,B
time,NN,NN,IN,Temporal_Concept,B,NA,5,0,B,na,B
up,IN,NN,TO,Spatial_Concept,B,NA,0,0,B,na,B
to,TO,IN,CD,Spatial_Concept,I,NA,0,0,B,na,B
18,CD,TO,NNS,NA,B,NA,0,0,B,na,B
months,NNS,CD,NN,Temporal_Concept,B,NA,5,0,B,na,B
post,NN,NNS,NN,Temporal_Concept,B,NA,0,0,B,na,B
exposure,NN,NN,.,Clinical_Attribute,B,NA,0,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
i,NNS,start,VBP,NA,B,NA,0,0,B,na,B
do,VBP,NNS,RB,Finding,B,NA,0,0,B,na,B
not,RB,VBP,VB,Finding,I,NA,4,5,B,na,B
know,VB,RB,WP,Qualitative_Concept,I,NA,0,0,B,na,B
what,WP,VB,VB,NA,B,NA,0,0,B,na,B
be,VB,WP,JJ,NA,B,NA,0,0,B,na,B
wrong,JJ,VB,IN,Qualitative_Concept,B,NA,0,0,B,na,B
with,IN,JJ,PRP$,Qualitative_Concept,B,NA,4,0,B,na,B
my,PRP$,IN,NN,NA,B,NA,0,0,B,na,B
body,NN,PRP$,.,Anatomical_Structure,B,organ,2,0,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
what,WP,start,VBP,NA,B,NA,0,0,B,na,B
do,VBP,WP,PRP,Finding,B,NA,0,0,B,na,B
you,PRP,VBP,VB,NA,B,NA,0,0,B,na,B
guy,VB,PRP,VB,NA,B,NA,0,0,B,na,B
think,VB,VB,.,Mental_Process,B,NA,4,8,B,na,B
?,.,VB,end,NA,B,NA,0,0,B,na,B
lyme,NN,start,.,NA,B,NA,0,0,B,na,B
?,.,NN,end,NA,B,NA,0,0,B,na,B
any,DT,start,NNS,Qualitative_Concept,B,NA,0,0,B,na,B
retroviruses,NNS,DT,.,Virus,B,NA,0,0,B,na,B
?,.,NNS,'',NA,B,NA,0,0,B,na,B
'','',.,NN,NA,B,NA,0,0,B,na,B
],NN,'',end,NA,B,NA,0,0,B,na,B
[,NN,start,NN,NA,B,NA,0,0,B,na,B
i,NN,NN,VB,NA,B,NA,0,0,B,na,B
be,VB,NN,JJ,NA,B,NA,0,0,B,na,B
experience,JJ,VB,JJ,Mental_Process,B,NA,0,0,B,na,B
visual,JJ,JJ,NNS,Sign_or_Symptom,B,symptom,0,0,B,na,B
hallucinations,NNS,JJ,IN,Sign_or_Symptom,I,symptom,1,0,B,na,B
in,IN,NNS,JJ,NA,B,NA,0,0,B,na,B
low,JJ,IN,NN,Qualitative_Concept,B,NA,4,4,B,na,B
light,NN,JJ,.,Natural_Phenomenon_or_Process,B,NA,4,8,B,na,B
.,.,NN,end,NA,B,NA,0,0,B,na,B
this,DT,start,VB,Eukaryote,B,NA,4,0,B,na,B
