word,pos,prepos,nxtpos,ontotag,onto-BIO,onto-predict,dict-tag,dict-score,dict-BIO
in,IN,NN,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
knee,NN,PRP$,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NN,start,VBP,NA,B,NA,0,0,B
feel,VBP,NN,DT,Mental_Process,B,NA,0,0,B
the,DT,VBP,NN,NA,B,NA,4,0,B
swell,NN,DT,IN,Pathologic_Function,B,NA,1,0,B
behind,IN,NN,PRP$,Spatial_Concept,B,NA,0,0,B
your,PRP$,IN,NN,NA,B,NA,0,0,B
knee,NN,PRP$,.,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NN,start,VBP,NA,B,NA,0,0,B
feel,VBP,NN,DT,Mental_Process,B,NA,0,0,B
an,DT,VBP,NN,NA,B,NA,0,0,B
ache,NN,DT,IN,Sign_or_Symptom,B,symptom,1,0,B
around,IN,NN,DT,Idea_or_Concept,B,NA,0,0,B
the,DT,IN,JJ,NA,B,NA,4,0,B
knee,JJ,DT,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
area,NN,JJ,.,Spatial_Concept,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
have,VBP,NNS,RB,Qualitative_Concept,B,NA,0,0,B
never,RB,VBP,VBP,Temporal_Concept,B,NA,4,5,B
have,VBP,RB,VBN,Qualitative_Concept,B,NA,0,0,B
arthritis.,VBN,VBP,POS,NA,B,NA,3,0,B
',POS,VBN,NN,NA,B,NA,0,0,B
],NN,POS,end,NA,B,NA,0,0,B
[,NN,start,IN,NA,B,NA,0,0,B
in,IN,NN,NNP,NA,B,NA,0,0,B
september,NNP,IN,PRP$,Temporal_Concept,B,NA,5,1,B
my,PRP$,NNP,CD,NA,B,NA,0,0,B
12year,CD,PRP$,JJ,NA,B,NA,0,0,B
old,JJ,CD,NN,Temporal_Concept,B,NA,4,14,B
son,NN,JJ,NN,Family_Group,B,NA,4,12,B
start,NN,NN,JJ,Temporal_Concept,B,NA,0,0,B
senior,JJ,NN,NN,Idea_or_Concept,B,NA,0,0,B
school,NN,JJ,CC,Organization,B,NA,0,0,B
and,CC,NN,VB,Idea_or_Concept,B,NA,4,0,B
love,VB,CC,PRP,Mental_Process,B,NA,0,0,B
it,PRP,VB,CD,NA,B,NA,0,0,B
two,CD,PRP,NNS,Quantitative_Concept,B,NA,0,0,B
weeks,NNS,CD,RB,Temporal_Concept,B,NA,5,0,B
later,RB,NNS,PRP,Temporal_Concept,B,NA,4,10,B
he,PRP,RB,VBD,NA,B,NA,0,0,B
felt,VBD,PRP,NN,Sign_or_Symptom,B,symptom,0,0,B
ill,NN,VBD,IN,Sign_or_Symptom,I,symptom,2,0,B
after,IN,NN,DT,Temporal_Concept,B,NA,4,10,B
a,DT,IN,NN,NA,B,NA,0,0,B
week,NN,DT,PRP,Temporal_Concept,B,NA,5,0,B
we,PRP,NN,VBP,NA,B,NA,0,0,B
encourage,VBP,PRP,PRP,NA,B,NA,0,0,B
him,PRP,VBP,TO,NA,B,NA,0,0,B
to,TO,PRP,VB,NA,B,NA,0,0,B
go,VB,TO,RB,NA,B,NA,0,0,B
back,RB,VB,TO,Body_Location_or_Region,B,organ,4,1,B
to,TO,RB,NN,NA,B,NA,0,0,B
school,NN,TO,CC,Organization,B,NA,0,0,B
and,CC,NN,PRP,Idea_or_Concept,B,NA,4,0,B
he,PRP,CC,VB,NA,B,NA,0,0,B
get,VB,PRP,JJ,NA,B,NA,0,0,B
upsetwe,JJ,VB,NN,NA,B,NA,0,0,B
ask,NN,JJ,WRB,NA,B,NA,0,0,B
why,WRB,NN,PRP,NA,B,NA,0,0,B
he,PRP,WRB,VB,NA,B,NA,0,0,B
have,VB,PRP,DT,Qualitative_Concept,B,NA,0,0,B
no,DT,VB,NN,NA,B,NA,0,0,B
reason,NN,DT,RB,Idea_or_Concept,B,NA,0,0,B
just,RB,NN,IN,NA,B,NA,0,0,B
afraid,IN,RB,PRP,Mental_Process,B,NA,0,0,B
he,PRP,IN,VBZ,NA,B,NA,0,0,B
beg,VBZ,PRP,RB,NA,B,NA,0,0,B
not,RB,VBZ,TO,Functional_Concept,B,NA,4,5,B
to,TO,RB,VB,NA,B,NA,0,0,B
go,VB,TO,PRP,NA,B,NA,0,0,B
we,PRP,VB,VBP,NA,B,NA,0,0,B
get,VBP,PRP,PRP,NA,B,NA,0,0,B
him,PRP,VBP,RB,NA,B,NA,0,0,B
there,RB,PRP,CC,NA,B,NA,4,0,B
and,CC,RB,PRP,Idea_or_Concept,B,NA,4,0,B
he,PRP,CC,MD,NA,B,NA,0,0,B
would,MD,PRP,VB,NA,B,NA,0,0,B
cry,VB,MD,CC,Individual_Behavior,B,NA,0,0,B
and,CC,VB,VB,Idea_or_Concept,B,NA,4,0,B
beg,VB,CC,RB,NA,B,NA,0,0,B
not,RB,VB,TO,Functional_Concept,B,NA,4,5,B
to,TO,RB,VB,NA,B,NA,0,0,B
be,VB,TO,VB,NA,B,NA,0,0,B
leave,VB,VB,PRP,NA,B,NA,4,1,B
he,PRP,VB,VB,NA,B,NA,0,0,B
end,VB,PRP,RP,Spatial_Concept,B,NA,0,0,B
up,RP,VB,VB,NA,B,NA,0,0,B
lose,VB,RP,PRP$,NA,B,NA,0,0,B
his,PRP$,VB,NN,Pharmacologic_Substance,B,NA,4,12,B
temper,NN,PRP$,WDT,NA,B,NA,0,0,B
which,WDT,NN,PRP,NA,B,NA,0,0,B
we,PRP,WDT,VBP,NA,B,NA,0,0,B
have,VBP,PRP,RB,Qualitative_Concept,B,NA,0,0,B
never,RB,VBP,VBP,Temporal_Concept,B,NA,4,5,B
see,VBP,RB,RB,Activity,B,NA,0,0,B
slowly,RB,VBP,PRP,Qualitative_Concept,B,NA,4,8,B
he,PRP,RB,VB,NA,B,NA,0,0,B
start,VB,PRP,TO,Temporal_Concept,B,NA,0,0,B
to,TO,VB,VB,NA,B,NA,0,0,B
change,VB,TO,IN,Functional_Concept,B,NA,0,0,B
into,IN,VB,DT,Functional_Concept,B,NA,0,0,B
a,DT,IN,NN,NA,B,NA,0,0,B
stranger,NN,DT,CD,NA,B,NA,4,8,B
one,CD,NN,NN,Quantitative_Concept,B,NA,2,0,B
minute,NN,CD,PRP,Temporal_Concept,B,NA,5,0,B
he,PRP,NN,MD,NA,B,NA,0,0,B
would,MD,PRP,VB,NA,B,NA,0,0,B
be,VB,MD,PRP$,NA,B,NA,0,0,B
our,PRP$,VB,JJ,NA,B,NA,5,0,B
normal,JJ,PRP$,NN,Qualitative_Concept,B,NA,4,6,B
chill,NN,JJ,NN,Sign_or_Symptom,B,symptom,1,0,B
don,NN,NN,CC,Organic_Chemical,B,NA,0,0,B
and,CC,NN,RB,Idea_or_Concept,B,NA,4,0,B
then,RB,CC,PRP,Temporal_Concept,B,NA,4,0,B
he,PRP,RB,MD,NA,B,NA,0,0,B
would,MD,PRP,VB,NA,B,NA,0,0,B
flip,VB,MD,IN,NA,B,NA,0,0,B
into,IN,VB,CC,Functional_Concept,B,NA,0,0,B
and,CC,IN,JJ,Idea_or_Concept,B,NA,4,0,B
craze,JJ,CC,NN,NA,B,NA,0,0,B
child,NN,JJ,.,Age_Group,B,age,1,0,B
.,.,NN,end,NA,B,NA,0,0,B
wear,NN,start,RB,NA,B,NA,0,0,B
now,RB,NN,CD,Temporal_Concept,B,NA,0,0,B
six,CD,RB,NNS,Quantitative_Concept,B,NA,0,0,B
months,NNS,CD,IN,Temporal_Concept,B,NA,5,0,B
on,IN,NNS,PRP,NA,B,NA,0,0,B
he,PRP,IN,RB,NA,B,NA,0,0,B
still,RB,PRP,VBD,NA,B,NA,0,0,B
wont,VBD,RB,VB,NA,B,NA,4,8,B
go,VB,VBD,TO,NA,B,NA,0,0,B
to,TO,VB,NN,NA,B,NA,0,0,B
school,NN,TO,PRP,Organization,B,NA,0,0,B
he,PRP,NN,VB,NA,B,NA,0,0,B
be,VB,PRP,VBP,NA,B,NA,0,0,B
have,VBP,VB,JJ,Qualitative_Concept,B,NA,0,0,B
mental,JJ,VBP,NN,Mental_Process,B,NA,0,0,B
health,NN,JJ,NN,Mental_Process,I,NA,0,0,B
help,NN,NN,PRP,Intellectual_Product,B,NA,0,0,B
he,PRP,NN,VBZ,NA,B,NA,0,0,B
beg,VBZ,PRP,RB,NA,B,NA,0,0,B
not,RB,VBZ,TO,Functional_Concept,B,NA,4,5,B
to,TO,RB,VB,NA,B,NA,0,0,B
be,VB,TO,NN,NA,B,NA,0,0,B
part,NN,VB,IN,Spatial_Concept,B,NA,0,0,B
from,IN,NN,PRP,Qualitative_Concept,B,NA,0,0,B
me,PRP,IN,VBD,NA,B,NA,0,0,B
bed,VBD,PRP,NN,Manufactured_Object,B,NA,0,0,B
time,NN,VBD,VB,Temporal_Concept,B,NA,5,0,B
be,VB,NN,DT,NA,B,NA,0,0,B
a,DT,VB,NN,NA,B,NA,0,0,B
nightmare,NN,DT,PRP,Sign_or_Symptom,B,symptom,0,0,B
he,PRP,NN,VBP,NA,B,NA,0,0,B
have,VBP,PRP,VBN,Qualitative_Concept,B,NA,0,0,B
tantrums,VBN,VBP,IN,Mental_or_Behavioral_Dysfunction,B,symptom,0,0,B
over,IN,VBN,NN,Spatial_Concept,B,NA,0,0,B
anything,NN,IN,PRP,NA,B,NA,0,0,B
he,PRP,NN,VBP,NA,B,NA,0,0,B
do,VBP,PRP,VB,NA,B,NA,0,0,B
have,VB,VBP,NN,Qualitative_Concept,B,NA,0,0,B
food,NN,VB,NN,Food,B,food,0,0,B
issue,NN,NN,CC,Finding,B,NA,2,0,B
but,CC,NN,PRP,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B
he,PRP,CC,RB,NA,B,NA,0,0,B
constantly,RB,PRP,VBP,Qualitative_Concept,B,NA,0,0,B
want,VBP,RB,NN,NA,B,NA,4,8,B
food,NN,VBP,CC,Food,B,food,0,0,B
and,CC,NN,VB,Idea_or_Concept,B,NA,4,0,B
get,VB,CC,JJ,NA,B,NA,0,0,B
angry,JJ,VB,IN,Mental_Process,B,NA,0,0,B
if,IN,JJ,PRP,NA,B,NA,0,0,B
it,PRP,IN,VB,NA,B,NA,0,0,B
be,VB,PRP,RB,NA,B,NA,0,0,B
not,RB,VB,RB,Functional_Concept,B,NA,4,5,B
exactly,RB,RB,WP,NA,B,NA,0,0,B
what,WP,RB,PRP,NA,B,NA,0,0,B
he,PRP,WP,VBP,NA,B,NA,0,0,B
want,VBP,PRP,JJ,NA,B,NA,4,8,B
shoe,JJ,VBP,CC,Manufactured_Object,B,NA,0,0,B
and,CC,JJ,JJ,Idea_or_Concept,B,NA,4,0,B
clothe,JJ,CC,VB,Manufactured_Object,B,NA,0,0,B
be,VB,JJ,VB,NA,B,NA,0,0,B
be,VB,VB,DT,NA,B,NA,0,0,B
an,DT,VB,NN,NA,B,NA,0,0,B
issue,NN,DT,NN,Finding,B,NA,2,0,B
everyday,NN,NN,CC,NA,B,NA,4,0,B
and,CC,NN,PRP,Idea_or_Concept,B,NA,4,0,B
he,PRP,CC,VB,NA,B,NA,0,0,B
get,VB,PRP,JJ,NA,B,NA,0,0,B
terrible,JJ,VB,NN,Qualitative_Concept,B,NA,4,2,B
itches.,NN,JJ,``,NA,B,NA,0,0,B
``,``,NN,NN,NA,B,NA,0,0,B
],NN,``,end,NA,B,NA,0,0,B
[,IN,start,NN,NA,B,NA,0,0,B
hey,NN,IN,VBP,NA,B,NA,0,0,B
i,VBP,NN,NN,NA,B,NA,0,0,B
guy,NN,VBP,NN,NA,B,NA,0,0,B
i,NN,NN,VBP,NA,B,NA,0,0,B
fear,VBP,NN,IN,Mental_Process,B,NA,0,0,B
whether,IN,VBP,NNS,NA,B,NA,0,0,B
i,NNS,IN,VBP,NA,B,NA,0,0,B
have,VBP,NNS,NN,Qualitative_Concept,B,NA,0,0,B
appendicitis,NN,VBP,.,Disease_or_Syndrome,B,disease,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NN,start,VBP,NA,B,NA,0,0,B
feel,VBP,NN,NN,Mental_Process,B,NA,0,0,B
pain,NN,VBP,IN,Sign_or_Symptom,B,symptom,1,0,B
in,IN,NN,DT,NA,B,NA,0,0,B
the,DT,IN,NN,NA,B,NA,4,0,B
tummy,NN,DT,.,NA,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
commonly,RB,start,DT,NA,B,NA,0,0,B
the,DT,RB,NN,NA,B,NA,4,0,B
pain,NN,DT,NN,Sign_or_Symptom,B,symptom,1,0,B
start,NN,NN,IN,Temporal_Concept,B,NA,0,0,B
in,IN,NN,DT,NA,B,NA,0,0,B
the,DT,IN,NN,NA,B,NA,4,0,B
middle,NN,DT,IN,Spatial_Concept,B,NA,0,0,B
of,IN,NN,DT,NA,B,NA,0,0,B
the,DT,IN,NNS,NA,B,NA,4,0,B
abdomen,NNS,DT,.,Body_Location_or_Region,B,organ,2,0,B
.,.,NNS,end,NA,B,NA,0,0,B
the,DT,start,NN,NA,B,NA,4,0,B
pain,NN,DT,RB,Sign_or_Symptom,B,symptom,1,0,B
usually,RB,NN,VB,Intellectual_Product,B,NA,4,6,B
develop,VB,RB,RB,NA,B,NA,4,7,B
quickly,RB,VB,IN,NA,B,NA,0,0,B
over,IN,RB,DT,Spatial_Concept,B,NA,0,0,B
an,DT,IN,NN,NA,B,NA,0,0,B
hour,NN,DT,CC,Temporal_Concept,B,NA,5,0,B
or,CC,NN,RB,NA,B,NA,0,0,B
so,RB,CC,.,NA,B,NA,0,0,B
.,.,RB,end,NA,B,NA,0,0,B
over,IN,start,DT,Spatial_Concept,B,NA,0,0,B
the,DT,IN,JJ,NA,B,NA,4,0,B
next,JJ,DT,JJ,Idea_or_Concept,B,NA,4,10,B
few,JJ,JJ,NNS,Temporal_Concept,B,NA,4,8,B
hours,NNS,JJ,DT,Temporal_Concept,I,NA,5,0,B
the,DT,NNS,NN,NA,B,NA,4,0,B
pain,NN,DT,RB,Sign_or_Symptom,B,symptom,1,0,B
typically,RB,NN,VBZ,NA,B,NA,0,0,B
travel,VBZ,RB,TO,Daily_or_Recreational_Activity,B,normal_activity,0,0,B
to,TO,VBZ,DT,NA,B,NA,0,0,B
the,DT,TO,JJR,NA,B,NA,4,0,B
lower,JJR,DT,JJ,Spatial_Concept,B,NA,4,1,B
right,JJ,JJR,NN,Spatial_Concept,B,NA,4,1,B
hand,NN,JJ,NN,Body_Part_Organ_or_Organ_Component,I,organ,2,0,B
side,NN,NN,IN,Spatial_Concept,I,NA,4,1,B
of,IN,NN,DT,NA,B,NA,0,0,B
the,DT,IN,NNS,NA,B,NA,4,0,B
abdomen,NNS,DT,.,Body_Location_or_Region,B,organ,2,0,B
.,.,NNS,end,NA,B,NA,0,0,B
the,DT,start,NN,NA,B,NA,4,0,B
pain,NN,DT,RB,Sign_or_Symptom,B,symptom,1,0,B
sometimes,RB,NN,VBN,Temporal_Concept,B,NA,4,8,B
become,VBN,RB,JJ,NA,B,NA,0,0,B
severe,JJ,VBN,.,Qualitative_Concept,B,NA,4,2,B
.,.,JJ,end,NA,B,NA,0,0,B
the,DT,start,NN,NA,B,NA,4,0,B
pain,NN,DT,NN,Sign_or_Symptom,B,symptom,1,0,B
tend,NN,NN,TO,NA,B,NA,2,0,B
to,TO,NN,VB,NA,B,NA,0,0,B
be,VB,TO,JJR,NA,B,NA,0,0,B
more,JJR,VB,JJ,Functional_Concept,B,NA,4,7,B
sharp,JJ,JJR,IN,Finding,B,NA,4,3,B
if,IN,JJ,JJ,NA,B,NA,0,0,B
i,JJ,IN,VBP,NA,B,NA,0,0,B
cough,VBP,JJ,CC,Sign_or_Symptom,B,symptom,1,0,B
or,CC,VBP,VBP,NA,B,NA,0,0,B
make,VBP,CC,DT,Functional_Concept,B,NA,0,0,B
any,DT,VBP,NN,Qualitative_Concept,B,NA,0,0,B
jar,NN,DT,NNS,Manufactured_Object,B,NA,0,0,B
movements,NNS,NN,.,Organism_Function,B,symptom,0,0,B
.,.,NNS,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
have,VBP,NNS,NN,Qualitative_Concept,B,NA,0,0,B
constipation,NN,VBP,IN,Intellectual_Product,I,NA,1,0,B
for,IN,NN,DT,Qualitative_Concept,B,NA,0,0,B
some,DT,IN,JJ,Quantitative_Concept,B,NA,4,8,B
recent,JJ,DT,NN,Temporal_Concept,B,NA,5,0,B
days.,NN,JJ,POS,NA,B,NA,0,0,B
',POS,NN,NN,NA,B,NA,0,0,B
],NN,POS,end,NA,B,NA,0,0,B
[,NN,start,NN,NA,B,NA,0,0,B
hey,NN,NN,RB,NA,B,NA,0,0,B
there,RB,NN,.,NA,B,NA,4,0,B
.,.,RB,end,NA,B,NA,0,0,B
my,PRP$,start,NN,NA,B,NA,0,0,B
hair,NN,PRP$,NN,Finding,B,NA,2,0,B
dresser,NN,NN,VB,Finding,I,NA,0,0,B
detect,VB,NN,DT,Finding,B,NA,0,0,B
some,DT,VB,NNS,Quantitative_Concept,B,NA,4,8,B
bald,NNS,DT,VBP,Disease_or_Syndrome,B,disease,0,0,B
patch,VBP,NNS,IN,Medical_Device,B,device,0,0,B
on,IN,VBP,PRP$,NA,B,NA,0,0,B
my,PRP$,IN,NN,NA,B,NA,0,0,B
head,NN,PRP$,.,Body_Location_or_Region,B,organ,2,0,B
.,.,NN,end,NA,B,NA,0,0,B
they,PRP,start,VB,NA,B,NA,4,0,B
be,VB,PRP,IN,NA,B,NA,0,0,B
like,IN,VB,JJ,Mental_Process,B,NA,0,0,B
coin,JJ,IN,NN,Manufactured_Object,B,NA,0,0,B
size,NN,JJ,.,Spatial_Concept,B,NA,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
there,RB,start,VB,NA,B,NA,4,0,B
be,VB,RB,JJ,NA,B,NA,0,0,B
mild,JJ,VB,NN,Qualitative_Concept,B,NA,0,0,B
burn,NN,JJ,CC,Injury_or_Poisoning,B,injury,0,0,B
or,CC,NN,DT,NA,B,NA,0,0,B
a,DT,CC,RB,NA,B,NA,0,0,B
slightly,RB,DT,JJ,Qualitative_Concept,B,NA,4,8,B
itchy,JJ,RB,NN,Sign_or_Symptom,B,symptom,1,0,B
feel,NN,JJ,IN,Mental_Process,B,NA,0,0,B
on,IN,NN,DT,NA,B,NA,0,0,B
the,DT,IN,NN,NA,B,NA,4,0,B
bald,NN,DT,NN,Disease_or_Syndrome,B,disease,0,0,B
patch,NN,NN,.,Medical_Device,B,device,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
but,CC,start,DT,Mental_or_Behavioral_Dysfunction,B,symptom,4,0,B
the,DT,CC,NN,NA,B,NA,4,0,B
scalp,NN,DT,RB,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
usually,RB,NN,VBP,Intellectual_Product,B,NA,4,6,B
look,VBP,RB,JJ,Organism_Attribute,B,NA,0,0,B
healthy,JJ,VBP,CC,Qualitative_Concept,B,NA,0,0,B
and,CC,JJ,EX,Idea_or_Concept,B,NA,4,0,B
there,EX,CC,VB,NA,B,NA,4,0,B
be,VB,EX,DT,NA,B,NA,0,0,B
no,DT,VB,NN,NA,B,NA,0,0,B
scar,NN,DT,.,Pathologic_Function,B,NA,4,8,B
.,.,NN,end,NA,B,NA,0,0,B
they,PRP,start,VB,NA,B,NA,4,0,B
be,VB,PRP,VBN,NA,B,NA,0,0,B
develop,VBN,VB,RB,NA,B,NA,4,7,B
quite,RB,VBN,JJ,NA,B,NA,0,0,B
quickly.,JJ,RB,'',NA,B,NA,0,0,B
','',JJ,NN,NA,B,NA,0,0,B
],NN,'',end,NA,B,NA,0,0,B
[,NN,start,NNS,NA,B,NA,0,0,B
i,NNS,NN,VBP,NA,B,NA,0,0,B
have,VBP,NNS,NN,Qualitative_Concept,B,NA,0,0,B
tiredness,NN,VBP,CC,Sign_or_Symptom,B,symptom,0,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
weakness,NN,CC,.,Sign_or_Symptom,B,symptom,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NNS,start,VBP,NA,B,NA,0,0,B
have,VBP,NNS,NN,Qualitative_Concept,B,NA,0,0,B
loss,NN,VBP,IN,Finding,B,NA,1,0,B
of,IN,NN,JJ,Finding,I,NA,1,0,I
appetite,JJ,IN,NN,Finding,I,NA,1,0,I
feel,NN,JJ,JJ,Sign_or_Symptom,B,symptom,0,0,B
sick,JJ,NN,NN,Sign_or_Symptom,I,symptom,1,0,B
nausea,NN,JJ,CC,Sign_or_Symptom,B,symptom,1,0,B
and,CC,NN,VB,Idea_or_Concept,B,NA,4,0,B
be,VB,CC,JJ,Sign_or_Symptom,B,symptom,0,0,B
sick,JJ,VB,NN,Sign_or_Symptom,I,symptom,1,0,B
vomit,NN,JJ,.,Body_Substance,B,organ,1,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NN,start,VBP,NA,B,NA,0,0,B
lose,VBP,NN,NN,Therapeutic_or_Preventive_Procedure,B,medication,0,0,B
weight,NN,VBP,.,Therapeutic_or_Preventive_Procedure,I,medication,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
there,RB,start,VB,NA,B,NA,4,0,B
be,VB,RB,DT,Sign_or_Symptom,B,symptom,0,0,B
a,DT,VB,NN,NA,B,NA,0,0,B
tendency,NN,DT,TO,Pathologic_Function,B,NA,0,0,B
to,TO,NN,VB,Pathologic_Function,I,NA,0,0,B
bleed,VB,TO,CC,Pathologic_Function,I,NA,1,0,B
and,CC,VB,VB,Idea_or_Concept,B,NA,4,0,B
bruise,VB,CC,JJR,Injury_or_Poisoning,B,injury,0,0,B
more,JJR,VB,RB,Functional_Concept,B,NA,4,7,B
easily,RB,JJR,.,Qualitative_Concept,B,NA,4,5,B
.,.,RB,end,NA,B,NA,0,0,B
yellow,NN,start,IN,Qualitative_Concept,B,NA,4,15,B
of,IN,NN,DT,Finding,I,NA,1,0,I
the,DT,IN,NN,NA,B,NA,4,0,B
skin,NN,DT,CC,Body_System,B,organ,2,0,B
or,CC,NN,DT,NA,B,NA,0,0,B
the,DT,CC,JJ,NA,B,NA,4,0,B
white,JJ,DT,IN,Population_Group,B,NA,4,15,B
of,IN,JJ,DT,Finding,I,NA,1,0,I
the,DT,IN,NN,NA,B,NA,4,0,B
eye,NN,DT,VB,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
be,VB,NN,RB,Sign_or_Symptom,B,symptom,0,0,B
there,RB,VB,.,NA,B,NA,4,0,B
.,.,RB,end,NA,B,NA,0,0,B
my,PRP$,start,JJ,NA,B,NA,0,0,B
liver,JJ,PRP$,NN,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
test,NN,JJ,NN,Laboratory_Procedure,I,NA,6,3,B
show,NN,NN,IN,Animal,B,NA,0,0,B
that,IN,NN,EX,NA,B,NA,4,0,B
there,EX,IN,VB,NA,B,NA,4,0,B
be,VB,EX,DT,Sign_or_Symptom,B,symptom,0,0,B
a,DT,VB,JJ,NA,B,NA,0,0,B
build,JJ,DT,IN,Conceptual_Entity,B,NA,4,7,B
up,IN,JJ,IN,NA,B,NA,4,7,I
of,IN,IN,NNS,Finding,I,NA,1,0,I
toxins,NNS,IN,.,Hazardous_or_Poisonous_Substance,B,NA,0,0,B
.,.,NNS,end,NA,B,NA,0,0,B
my,PRP$,start,NN,NA,B,NA,0,0,B
liver,NN,PRP$,VBP,Body_Part_Organ_or_Organ_Component,B,organ,2,0,B
fail,VBP,NN,TO,Functional_Concept,B,NA,0,0,B
to,TO,VBP,VB,Pathologic_Function,I,NA,0,0,B
make,VB,TO,JJ,Intellectual_Product,B,NA,0,0,B
enough,JJ,VB,NNS,NA,B,NA,0,0,B
proteins,NNS,JJ,JJ,Biologically_Active_Substance,B,NA,0,0,B
such,JJ,NNS,IN,NA,B,NA,0,0,B
as,IN,JJ,NN,NA,B,NA,0,0,B
albumin,NN,IN,WDT,Biologically_Active_Substance,B,NA,0,0,B
that,WDT,NN,NN,NA,B,NA,4,0,B
help,NN,WDT,TO,Intellectual_Product,B,NA,0,0,B
to,TO,NN,VB,Pathologic_Function,I,NA,0,0,B
regulate,VB,TO,DT,Governmental_or_Regulatory_Activity,B,NA,0,0,B
the,DT,VB,NN,NA,B,NA,4,0,B
fluid,NN,DT,NN,Substance,B,NA,0,0,B
composition,NN,NN,IN,Clinical_Attribute,B,NA,0,0,B
in,IN,NN,DT,NA,B,NA,0,0,B
the,DT,IN,NN,NA,B,NA,4,0,B
bloodstream,NN,DT,CC,Physiologic_Function,B,symptom,0,0,B
and,CC,NN,NN,Idea_or_Concept,B,NA,4,0,B
body,NN,CC,.,Anatomical_Structure,B,organ,2,0,B
.,.,NN,end,NA,B,NA,0,0,B
it,PRP,start,RB,NA,B,NA,0,0,B
also,RB,PRP,VBP,NA,B,NA,0,0,B
fail,VBP,RB,TO,Functional_Concept,B,NA,0,0,B
to,TO,VBP,VB,Pathologic_Function,I,NA,0,0,B
make,VB,TO,JJ,Intellectual_Product,B,NA,0,0,B
enough,JJ,VB,NNS,NA,B,NA,0,0,B
chemicals,NNS,JJ,VBP,Chemical,B,NA,0,0,B
need,VBP,NNS,IN,Functional_Concept,B,NA,0,0,B
for,IN,VBP,NN,Functional_Concept,I,NA,0,0,B
blood,NN,IN,NN,Organ_or_Tissue_Function,B,NA,2,0,B
clotting.,NN,NN,POS,NA,B,NA,0,0,B
',POS,NN,NN,NA,B,NA,0,0,B
],NN,POS,end,NA,B,NA,0,0,B
[,NN,start,NNS,NA,B,NA,0,0,B
i,NNS,NN,VBP,NA,B,NA,0,0,B
have,VBP,NNS,VBN,Qualitative_Concept,B,NA,0,0,B
kidney,VBN,VBP,NN,Diagnostic_Procedure,B,NA,2,0,B
problem,NN,VBN,.,Sign_or_Symptom,I,symptom,0,0,B
.,.,NN,end,NA,B,NA,0,0,B
i,NN,start,VB,NA,B,NA,0,0,B
be,VB,NN,CD,NA,B,NA,0,0,B
45,CD,VB,NNS,NA,B,NA,0,0,B
years,NNS,CD,JJ,Temporal_Concept,B,NA,5,0,B
old,JJ,NNS,.,Temporal_Concept,B,NA,4,14,B
.,.,JJ,end,NA,B,NA,0,0,B
my,PRP$,start,NN,NA,B,NA,0,0,B
kidney,NN,PRP$,NN,Diagnostic_Procedure,B,NA,2,0,B
biopsy,NN,NN,VB,Diagnostic_Procedure,I,NA,0,0,B
show,VB,NN,DT,Animal,B,NA,0,0,B
some,DT,VB,NNS,Quantitative_Concept,B,NA,4,8,B
complications,NNS,DT,.,Pathologic_Function,B,NA,0,0,B
.,.,NNS,end,NA,B,NA,0,0,B
now,RB,start,RB,Intellectual_Product,B,NA,0,0,B
i,RB,RB,VBP,NA,B,NA,0,0,B
have,VBP,RB,DT,Qualitative_Concept,B,NA,0,0,B
a,DT,VBP,JJ,NA,B,NA,0,0,B
poor,JJ,DT,NN,Sign_or_Symptom,B,symptom,4,5,B
appetite,NN,JJ,CC,Disease_or_Syndrome,B,disease,0,0,B
and,CC,NN,JJ,Idea_or_Concept,B,NA,4,0,B
weight,JJ,CC,NN,Finding,B,NA,1,0,B
loss,NN,JJ,.,Disease_or_Syndrome,I,disease,1,0,I
.,.,NN,end,NA,B,NA,0,0,B
my,PRP$,start,NN,NA,B,NA,0,0,B
skin,NN,PRP$,VB,Body_System,B,organ,2,0,B
be,VB,NN,JJ,NA,B,NA,0,0,B
dry,JJ,VB,CC,Qualitative_Concept,B,NA,1,0,B
and,CC,JJ,NN,Idea_or_Concept,B,NA,4,0,B
